step,train_loss,val_loss,lr,sec_per_step
1445,4.6731,,5.57e-05,1.12
1446,4.6561,,5.56e-05,1.14
1447,4.7771,,5.56e-05,1.12
1448,4.8448,,5.55e-05,1.14
1449,4.6686,,5.55e-05,1.13
1450,4.4954,,5.54e-05,1.14
1451,4.5161,,5.54e-05,1.12
1452,3.8996,,5.53e-05,1.14
1453,4.5206,,5.52e-05,1.16
1454,4.8074,,5.52e-05,1.12
1455,4.6451,,5.51e-05,1.12
1456,4.3508,,5.51e-05,1.12
1457,4.5876,,5.50e-05,1.13
1458,4.7511,,5.50e-05,1.13
1459,4.4304,,5.49e-05,1.12
1460,4.5103,,5.49e-05,1.11
1461,4.3815,,5.48e-05,1.12
1462,4.8677,,5.48e-05,1.13
1463,4.4996,,5.47e-05,1.12
1464,4.4489,,5.47e-05,1.13
1465,4.6815,,5.46e-05,1.12
1466,4.4803,,5.45e-05,1.14
1467,4.5387,,5.45e-05,1.11
1468,4.4761,,5.44e-05,1.12
1469,4.4868,,5.44e-05,1.12
1470,4.6915,,5.43e-05,1.13
1471,4.0487,,5.43e-05,1.14
1472,4.6432,,5.42e-05,1.12
1473,4.8213,,5.42e-05,1.11
1474,4.7975,,5.41e-05,1.11
1475,4.866,,5.41e-05,1.13
1476,4.5094,,5.40e-05,1.12
1477,4.4278,,5.39e-05,1.12
1478,4.4548,,5.39e-05,1.13
1479,4.6523,,5.38e-05,1.12
1480,4.4612,,5.38e-05,1.14
1481,4.6929,,5.37e-05,1.12
1482,4.8799,,5.37e-05,1.13
1483,4.7552,,5.36e-05,1.12
1484,4.428,,5.36e-05,1.14
1485,4.7777,,5.35e-05,1.23
1486,4.7703,,5.35e-05,1.25
1487,4.6013,,5.34e-05,1.28
1488,4.5931,,5.34e-05,1.27
1489,4.2699,,5.33e-05,1.24
1490,4.4838,,5.32e-05,1.15
1491,4.744,,5.32e-05,1.12
1492,4.6,,5.31e-05,1.13
1493,4.4169,,5.31e-05,1.14
1494,4.777,,5.30e-05,1.14
1495,4.5431,,5.30e-05,1.14
1496,4.7408,,5.29e-05,1.12
1497,4.2838,,5.29e-05,1.16
1498,4.634,,5.28e-05,1.14
1499,4.4782,,5.28e-05,1.13
1500,4.3726,,5.27e-05,1.14
1500,,4.5549,5.27e-05,
1501,4.4116,,5.27e-05,1.07
1502,4.5118,,5.26e-05,1.12
1503,4.66,,5.25e-05,1.14
1504,4.4836,,5.25e-05,1.15
1505,4.5197,,5.24e-05,1.14
1506,4.5714,,5.24e-05,1.17
1507,4.4783,,5.23e-05,1.14
1508,4.3862,,5.23e-05,1.12
1509,4.21,,5.22e-05,1.13
1510,4.7672,,5.22e-05,1.15
1511,4.4973,,5.21e-05,1.12
1512,4.414,,5.21e-05,1.14
1513,4.6116,,5.20e-05,1.14
1514,4.5095,,5.19e-05,1.13
1515,4.6209,,5.19e-05,1.15
1516,4.7344,,5.18e-05,1.13
1517,4.8079,,5.18e-05,1.19
1518,4.7942,,5.17e-05,1.16
1519,4.8673,,5.17e-05,1.17
1520,4.5148,,5.16e-05,1.14
1521,4.5187,,5.16e-05,1.15
1522,4.3373,,5.15e-05,1.18
1523,4.6966,,5.15e-05,1.14
1524,4.7884,,5.14e-05,1.15
1525,4.2208,,5.14e-05,1.14
1526,4.7451,,5.13e-05,1.14
1527,4.5052,,5.12e-05,1.18
1528,4.8878,,5.12e-05,1.29
1529,4.349,,5.11e-05,1.19
1530,4.5986,,5.11e-05,1.25
1531,4.4608,,5.10e-05,1.32
1532,4.4526,,5.10e-05,1.26
1533,4.3218,,5.09e-05,1.27
1534,4.035,,5.09e-05,1.31
1535,4.7356,,5.08e-05,1.13
1536,4.5801,,5.08e-05,1.15
1537,4.5656,,5.07e-05,1.17
1538,4.6353,,5.06e-05,1.15
1539,4.5715,,5.06e-05,1.15
1540,4.7663,,5.05e-05,1.15
1541,4.5672,,5.05e-05,1.16
1542,4.422,,5.04e-05,1.16
1543,4.6921,,5.04e-05,1.15
1544,4.2922,,5.03e-05,1.16
1545,4.7898,,5.03e-05,1.17
1546,4.5142,,5.02e-05,1.14
1547,4.883,,5.02e-05,1.17
1548,4.6858,,5.01e-05,1.13
1549,4.7671,,5.01e-05,1.17
1550,4.7721,,5.00e-05,1.17
1551,4.37,,4.99e-05,1.2
1552,4.7404,,4.99e-05,1.24
1553,4.546,,4.98e-05,1.22
1554,4.6091,,4.98e-05,1.15
1555,4.6652,,4.97e-05,1.15
1556,4.5751,,4.97e-05,1.17
1557,4.7939,,4.96e-05,1.17
1558,4.6792,,4.96e-05,1.17
1559,4.6946,,4.95e-05,1.15
1560,4.7563,,4.95e-05,1.15
1561,4.4121,,4.94e-05,1.15
1562,4.4258,,4.94e-05,1.2
1563,4.3321,,4.93e-05,1.16
1564,4.9442,,4.92e-05,1.18
1565,4.4654,,4.92e-05,1.17
1566,4.8138,,4.91e-05,1.13
1567,4.6529,,4.91e-05,1.2
1568,4.4517,,4.90e-05,1.15
1569,4.5515,,4.90e-05,1.18
1570,4.7786,,4.89e-05,1.16
1571,4.7456,,4.89e-05,1.16
1572,4.2751,,4.88e-05,1.16
1573,4.8738,,4.88e-05,1.15
1574,4.7929,,4.87e-05,1.17
1575,4.542,,4.86e-05,1.18
1576,4.4495,,4.86e-05,1.16
1577,4.3013,,4.85e-05,1.17
1578,4.5597,,4.85e-05,1.15
1579,4.7163,,4.84e-05,1.19
1580,4.8748,,4.84e-05,1.16
1581,4.3809,,4.83e-05,1.16
1582,4.5907,,4.83e-05,1.18
1583,4.5186,,4.82e-05,1.17
1584,4.7612,,4.82e-05,1.19
1585,4.9129,,4.81e-05,1.16
1586,4.5199,,4.81e-05,1.16
1587,4.5431,,4.80e-05,1.18
1588,4.6883,,4.79e-05,1.17
1589,4.4332,,4.79e-05,1.14
1590,4.8182,,4.78e-05,1.15
1591,4.2128,,4.78e-05,1.15
1592,4.4636,,4.77e-05,1.17
1593,4.799,,4.77e-05,1.15
1594,4.7164,,4.76e-05,1.13
1595,4.6786,,4.76e-05,1.12
1596,4.6392,,4.75e-05,1.14
1597,4.5728,,4.75e-05,1.18
1598,4.1061,,4.74e-05,1.14
1599,4.34,,4.73e-05,1.14
1600,4.6762,,4.73e-05,1.13
1601,4.5978,,4.72e-05,1.15
1602,4.6394,,4.72e-05,1.18
1603,4.4528,,4.71e-05,1.12
1604,4.519,,4.71e-05,1.14
1605,4.5963,,4.70e-05,1.16
1606,4.1206,,4.70e-05,1.17
1607,4.4566,,4.69e-05,1.14
1608,4.5759,,4.69e-05,1.12
1609,4.6182,,4.68e-05,1.13
1610,4.7225,,4.68e-05,1.14
1611,4.624,,4.67e-05,1.16
1612,4.2809,,4.66e-05,1.16
1613,4.5344,,4.66e-05,1.15
1614,4.4505,,4.65e-05,1.14
1615,4.6647,,4.65e-05,1.14
1616,4.8573,,4.64e-05,1.13
1617,4.1846,,4.64e-05,1.17
1618,4.4532,,4.63e-05,1.13
1619,4.5403,,4.63e-05,1.15
1620,4.3802,,4.62e-05,1.13
1621,4.516,,4.62e-05,1.14
1622,4.6681,,4.61e-05,1.16
1623,4.8668,,4.61e-05,1.14
1624,4.6488,,4.60e-05,1.13
1625,4.7037,,4.59e-05,1.13
1626,4.2739,,4.59e-05,1.16
1627,4.6981,,4.58e-05,1.16
1628,4.6452,,4.58e-05,1.19
1629,4.8177,,4.57e-05,1.12
1630,4.5365,,4.57e-05,1.26
1631,4.3726,,4.56e-05,1.14
1632,4.8188,,4.56e-05,1.25
1633,4.5787,,4.55e-05,1.12
1634,4.707,,4.55e-05,1.16
1635,4.7469,,4.54e-05,1.17
1636,4.6073,,4.53e-05,1.16
1637,4.4099,,4.53e-05,1.18
1638,4.3019,,4.52e-05,1.12
1639,4.6832,,4.52e-05,1.13
1640,4.7061,,4.51e-05,1.12
1641,4.6891,,4.51e-05,1.16
1642,4.6556,,4.50e-05,1.17
1643,4.8573,,4.50e-05,1.11
1644,4.7784,,4.49e-05,1.16
1645,4.5865,,4.49e-05,1.12
1646,4.1591,,4.48e-05,1.14
1647,4.6964,,4.48e-05,1.17
1648,4.404,,4.47e-05,1.13
1649,4.2818,,4.46e-05,1.14
1650,4.7507,,4.46e-05,1.17
1651,4.424,,4.45e-05,1.14
1652,4.5427,,4.45e-05,1.16
1653,4.3655,,4.44e-05,1.13
1654,4.3402,,4.44e-05,1.13
1655,4.7211,,4.43e-05,1.15
1656,4.4188,,4.43e-05,1.12
1657,4.7781,,4.42e-05,1.15
1658,4.6233,,4.42e-05,1.16
1659,4.5957,,4.41e-05,1.2
1660,4.6707,,4.41e-05,1.17
1661,4.6293,,4.40e-05,1.16
1662,4.4507,,4.39e-05,1.16
1663,4.6143,,4.39e-05,1.14
1664,4.0701,,4.38e-05,1.14
1665,4.4977,,4.38e-05,1.14
1666,4.2441,,4.37e-05,1.14
1667,4.6404,,4.37e-05,1.17
1668,4.5894,,4.36e-05,1.14
1669,4.5624,,4.36e-05,1.14
1670,4.8941,,4.35e-05,1.13
1671,4.9088,,4.35e-05,1.16
1672,4.8506,,4.34e-05,1.19
1673,4.815,,4.34e-05,1.14
1674,4.6613,,4.33e-05,1.14
1675,4.5592,,4.32e-05,1.15
1676,4.511,,4.32e-05,1.15
1677,4.8315,,4.31e-05,1.29
1678,4.6862,,4.31e-05,1.14
1679,4.6929,,4.30e-05,1.14
1680,4.8123,,4.30e-05,1.16
1681,4.6948,,4.29e-05,1.14
1682,4.5407,,4.29e-05,1.16
1683,4.8699,,4.28e-05,1.16
1684,4.9776,,4.28e-05,1.17
1685,4.3824,,4.27e-05,1.2
1686,4.6261,,4.27e-05,1.18
1687,4.7531,,4.26e-05,1.19
1688,4.4249,,4.26e-05,1.15
1689,4.8654,,4.25e-05,1.14
1690,4.6931,,4.24e-05,1.16
1691,4.7968,,4.24e-05,1.14
1692,4.3877,,4.23e-05,1.19
1693,4.6811,,4.23e-05,1.15
1694,4.383,,4.22e-05,1.17
1695,4.8686,,4.22e-05,1.15
1696,4.5365,,4.21e-05,1.17
1697,4.3491,,4.21e-05,1.18
1698,4.5764,,4.20e-05,1.18
1699,4.7975,,4.20e-05,1.13
1700,4.7052,,4.19e-05,1.16
1701,4.6065,,4.19e-05,1.19
1702,4.3388,,4.18e-05,1.19
1703,4.5739,,4.18e-05,1.15
1704,4.5169,,4.17e-05,1.16
1705,4.4252,,4.16e-05,1.16
1706,4.4878,,4.16e-05,1.16
1707,4.6219,,4.15e-05,1.21
1708,4.6865,,4.15e-05,1.15
1709,4.5818,,4.14e-05,1.17
1710,3.7266,,4.14e-05,1.16
1711,4.4993,,4.13e-05,1.18
1712,4.499,,4.13e-05,1.18
1713,4.5329,,4.12e-05,1.16
1714,4.8868,,4.12e-05,1.17
1715,4.2975,,4.11e-05,1.16
1716,4.6084,,4.11e-05,1.19
1717,4.4496,,4.10e-05,1.17
1718,4.7233,,4.10e-05,1.15
1719,4.975,,4.09e-05,1.16
1720,4.6234,,4.08e-05,1.19
1721,4.8965,,4.08e-05,1.17
1722,4.6036,,4.07e-05,1.19
1723,4.7913,,4.07e-05,1.15
1724,4.6748,,4.06e-05,1.19
1725,4.8436,,4.06e-05,1.17
1726,4.4391,,4.05e-05,1.16
1727,4.5178,,4.05e-05,1.18
1728,4.6011,,4.04e-05,1.16
1729,4.624,,4.04e-05,1.18
1730,4.2473,,4.03e-05,1.17
1731,4.4479,,4.03e-05,1.24
1732,4.6766,,4.02e-05,1.35
1733,4.5934,,4.02e-05,1.28
1734,4.6796,,4.01e-05,1.2
1735,4.7379,,4.00e-05,1.15
1736,4.5955,,4.00e-05,1.14
1737,4.1408,,3.99e-05,1.21
1738,4.7766,,3.99e-05,1.16
1739,4.7327,,3.98e-05,1.17
1740,4.526,,3.98e-05,1.15
1741,4.6114,,3.97e-05,1.18
1742,4.6814,,3.97e-05,1.2
1743,4.9181,,3.96e-05,1.15
1744,4.6767,,3.96e-05,1.16
1745,4.8495,,3.95e-05,1.17
1746,4.3202,,3.95e-05,1.21
1747,4.8151,,3.94e-05,1.2
1748,4.3916,,3.94e-05,1.16
1749,4.5462,,3.93e-05,1.17
1750,4.7757,,3.93e-05,1.2
1750,,4.5539,3.93e-05,
1751,4.6762,,3.92e-05,1.1
1752,4.5264,,3.91e-05,1.21
1753,4.8962,,3.91e-05,1.19
1754,4.4922,,3.90e-05,1.22
1755,4.2942,,3.90e-05,1.19
1756,4.7976,,3.89e-05,1.2
1757,4.4759,,3.89e-05,1.17
1758,4.4642,,3.88e-05,1.16
1759,4.3718,,3.88e-05,1.16
1760,4.7308,,3.87e-05,1.17
1761,4.6071,,3.87e-05,1.18
1762,4.784,,3.86e-05,1.19
1763,4.6266,,3.86e-05,1.18
1764,4.9843,,3.85e-05,1.15
1765,4.294,,3.85e-05,1.13
1766,4.5592,,3.84e-05,1.14
1767,4.5017,,3.84e-05,1.16
1768,4.6545,,3.83e-05,1.14
1769,4.5509,,3.82e-05,1.14
1770,4.8806,,3.82e-05,1.14
1771,4.4024,,3.81e-05,1.16
1772,4.7711,,3.81e-05,1.17
1773,4.4064,,3.80e-05,1.14
1774,4.5199,,3.80e-05,1.15
1775,4.5101,,3.79e-05,1.38
1776,4.8934,,3.79e-05,1.21
1777,4.4852,,3.78e-05,1.14
1778,4.4504,,3.78e-05,1.14
1779,4.7869,,3.77e-05,1.14
1780,4.1898,,3.77e-05,1.16
1781,4.4916,,3.76e-05,1.14
1782,4.7794,,3.76e-05,1.15
1783,5.0016,,3.75e-05,1.13
1784,4.7148,,3.75e-05,1.18
1785,4.4219,,3.74e-05,1.14
1786,4.366,,3.74e-05,1.14
1787,4.7631,,3.73e-05,1.15
1788,4.4192,,3.73e-05,1.14
1789,4.66,,3.72e-05,1.15
1790,4.5643,,3.71e-05,1.14
1791,4.458,,3.71e-05,1.15
1792,4.8698,,3.70e-05,1.17
1793,4.8158,,3.70e-05,1.17
1794,4.4507,,3.69e-05,1.14
1795,4.481,,3.69e-05,1.14
1796,4.7444,,3.68e-05,1.15
1797,4.4181,,3.68e-05,1.15
1798,4.2333,,3.67e-05,1.16
1799,4.1938,,3.67e-05,1.18
1800,4.5601,,3.66e-05,1.14
1801,4.5261,,3.66e-05,1.13
1802,4.6378,,3.65e-05,1.17
1803,4.6557,,3.65e-05,1.13
1804,4.4946,,3.64e-05,1.14
1805,4.7371,,3.64e-05,1.15
1806,4.6071,,3.63e-05,1.15
1807,4.6286,,3.63e-05,1.16
1808,4.6462,,3.62e-05,1.14
1809,4.7908,,3.62e-05,1.15
1810,4.7836,,3.61e-05,1.15
1811,4.4584,,3.61e-05,1.15
1812,4.4648,,3.60e-05,1.15
1813,4.3804,,3.59e-05,1.13
1814,4.2636,,3.59e-05,1.14
1815,4.4936,,3.58e-05,1.16
1816,4.1,,3.58e-05,1.14
1817,4.6959,,3.57e-05,1.14
1818,4.2715,,3.57e-05,1.15
1819,4.5665,,3.56e-05,1.16
1820,4.6445,,3.56e-05,1.13
1821,4.5304,,3.55e-05,1.15
1822,4.7511,,3.55e-05,1.16
1823,4.3694,,3.54e-05,1.16
1824,4.7207,,3.54e-05,1.16
1825,4.1028,,3.53e-05,1.14
1826,4.6742,,3.53e-05,1.14
1827,4.8099,,3.52e-05,1.16
1828,4.3138,,3.52e-05,1.17
1829,4.7413,,3.51e-05,1.14
1830,4.6153,,3.51e-05,1.14
1831,4.4657,,3.50e-05,1.16
1832,4.7252,,3.50e-05,1.17
1833,4.7116,,3.49e-05,1.16
1834,4.4599,,3.49e-05,1.14
1835,4.553,,3.48e-05,1.15
1836,4.3698,,3.48e-05,1.16
1837,4.5214,,3.47e-05,1.18
1838,4.7956,,3.47e-05,1.15
1839,4.1156,,3.46e-05,1.14
1840,4.0847,,3.45e-05,1.15
1841,4.4703,,3.45e-05,1.15
1842,4.4332,,3.44e-05,1.18
1843,4.8659,,3.44e-05,1.14
1844,4.8009,,3.43e-05,1.16
1845,4.7931,,3.43e-05,1.16
1846,4.5482,,3.42e-05,1.18
1847,4.4693,,3.42e-05,1.16
1848,4.5466,,3.41e-05,1.15
1849,4.7686,,3.41e-05,1.15
1850,4.6353,,3.40e-05,1.15
1851,4.6437,,3.40e-05,1.16
1852,4.7217,,3.39e-05,1.17
1853,4.6899,,3.39e-05,1.16
1854,4.1889,,3.38e-05,1.16
1855,4.7758,,3.38e-05,1.17
1856,4.5675,,3.37e-05,1.16
1857,4.5861,,3.37e-05,1.17
1858,4.6596,,3.36e-05,1.17
1859,4.8763,,3.36e-05,1.18
1860,4.5913,,3.35e-05,1.15
1861,4.9307,,3.35e-05,1.2
1862,4.3801,,3.34e-05,1.17
1863,4.4567,,3.34e-05,1.17
1864,4.271,,3.33e-05,1.18
1865,4.2346,,3.33e-05,1.15
1866,4.9489,,3.32e-05,1.16
1867,4.1668,,3.32e-05,1.17
1868,4.3296,,3.31e-05,1.17
1869,4.7708,,3.31e-05,1.15
1870,4.7727,,3.30e-05,1.16
1871,4.7193,,3.30e-05,1.18
1872,4.5171,,3.29e-05,1.21
1873,4.5441,,3.29e-05,1.18
1874,4.6594,,3.28e-05,1.16
1875,4.6398,,3.28e-05,1.16
1876,3.9589,,3.27e-05,1.17
1877,4.3402,,3.27e-05,1.21
1878,4.2945,,3.26e-05,1.18
1879,4.2196,,3.26e-05,1.22
1880,4.5033,,3.25e-05,1.21
1881,4.489,,3.25e-05,1.19
1882,4.4707,,3.24e-05,1.19
1883,4.5904,,3.24e-05,1.2
1884,4.5191,,3.23e-05,1.18
1885,4.0955,,3.23e-05,1.21
1886,4.6545,,3.22e-05,1.18
1887,4.8055,,3.21e-05,1.2
1888,4.7365,,3.21e-05,1.17
1889,4.689,,3.20e-05,1.2
1890,4.4527,,3.20e-05,1.15
1891,4.8756,,3.19e-05,1.16
1892,4.8226,,3.19e-05,1.19
1893,4.8472,,3.18e-05,1.18
1894,4.8637,,3.18e-05,1.19
1895,4.7328,,3.17e-05,1.22
1896,4.5791,,3.17e-05,1.21
1897,4.552,,3.16e-05,1.25
1898,4.4976,,3.16e-05,1.2
1899,4.3853,,3.15e-05,1.2
1900,4.6561,,3.15e-05,1.19
1901,4.1442,,3.14e-05,1.19
1902,4.846,,3.14e-05,1.21
1903,4.4569,,3.13e-05,1.31
1904,4.4961,,3.13e-05,1.29
1905,4.727,,3.12e-05,1.17
1906,4.7887,,3.12e-05,1.2
1907,4.6052,,3.11e-05,1.23
1908,4.6622,,3.11e-05,1.21
1909,4.6608,,3.10e-05,1.16
1910,4.1846,,3.10e-05,1.17
1911,4.7776,,3.09e-05,1.17
1912,4.4313,,3.09e-05,1.19
1913,4.8212,,3.08e-05,1.18
1914,4.5924,,3.08e-05,1.21
1915,4.8626,,3.07e-05,1.18
1916,4.6987,,3.07e-05,1.17
1917,4.7018,,3.06e-05,1.2
1918,4.4314,,3.06e-05,1.18
1919,4.365,,3.05e-05,1.18
1920,4.8734,,3.05e-05,1.17
1921,4.6806,,3.04e-05,1.17
1922,4.7147,,3.04e-05,1.17
1923,4.797,,3.03e-05,1.19
1924,4.4853,,3.03e-05,1.17
1925,4.6237,,3.02e-05,1.2
1926,4.9285,,3.02e-05,1.31
1927,4.8867,,3.01e-05,1.25
1928,4.556,,3.01e-05,1.14
1929,4.5528,,3.00e-05,1.21
1930,4.5978,,3.00e-05,1.23
1931,4.3308,,2.99e-05,1.24
1932,4.7035,,2.99e-05,1.25
1933,4.6573,,2.98e-05,1.21
1934,4.5273,,2.98e-05,1.23
1935,4.4892,,2.97e-05,1.23
1936,4.308,,2.97e-05,1.23
1937,4.463,,2.96e-05,1.22
1938,4.5053,,2.96e-05,1.22
1939,4.8312,,2.95e-05,1.24
1940,4.694,,2.95e-05,1.25
1941,4.4659,,2.94e-05,1.21
1942,4.2389,,2.94e-05,1.21
1943,4.3988,,2.94e-05,1.21
1944,4.3892,,2.93e-05,1.22
1945,4.237,,2.93e-05,1.24
1946,4.3292,,2.92e-05,1.23
1947,4.8391,,2.92e-05,1.24
1948,4.7015,,2.91e-05,1.21
1949,4.5958,,2.91e-05,1.22
1950,4.5922,,2.90e-05,1.21
1951,4.2169,,2.90e-05,1.23
1952,4.8073,,2.89e-05,1.26
1953,4.7272,,2.89e-05,1.21
1954,4.6512,,2.88e-05,1.23
1955,5.2075,,2.88e-05,1.23
1956,4.5213,,2.87e-05,1.23
1957,4.5273,,2.87e-05,1.21
1958,4.609,,2.86e-05,1.18
1959,4.8322,,2.86e-05,1.22
1960,4.8533,,2.85e-05,1.21
1961,4.481,,2.85e-05,1.21
1962,4.7975,,2.84e-05,1.21
1963,4.5447,,2.84e-05,1.17
1964,4.9108,,2.83e-05,1.15
1965,4.5865,,2.83e-05,1.23
1966,5.0536,,2.82e-05,1.23
1967,4.4838,,2.82e-05,1.21
1968,4.5844,,2.81e-05,1.19
1969,4.3857,,2.81e-05,1.19
1970,4.5209,,2.80e-05,1.2
1971,4.5497,,2.80e-05,1.2
1972,4.6769,,2.79e-05,1.19
1973,4.6299,,2.79e-05,1.18
1974,4.7885,,2.78e-05,1.15
1975,4.4422,,2.78e-05,1.22
1976,4.5414,,2.77e-05,1.24
1977,4.4263,,2.77e-05,1.2
1978,4.4796,,2.76e-05,1.19
1979,4.7737,,2.76e-05,1.18
1980,4.4586,,2.75e-05,1.2
1981,4.6079,,2.75e-05,1.22
1982,4.7188,,2.74e-05,1.21
1983,4.6985,,2.74e-05,1.16
1984,4.6469,,2.73e-05,1.16
1985,4.3373,,2.73e-05,1.23
1986,4.6158,,2.73e-05,1.23
1987,4.3707,,2.72e-05,1.2
1988,4.6872,,2.72e-05,1.17
1989,4.5419,,2.71e-05,1.18
1990,4.7094,,2.71e-05,1.21
1991,4.7318,,2.70e-05,1.21
1992,4.5547,,2.70e-05,1.18
1993,4.525,,2.69e-05,1.16
1994,5.0005,,2.69e-05,1.15
1995,4.5877,,2.68e-05,1.19
1996,4.7246,,2.68e-05,1.17
1997,4.4721,,2.67e-05,1.18
1998,4.675,,2.67e-05,1.16
1999,4.2936,,2.66e-05,1.18
2000,4.7352,,2.66e-05,1.16
2000,,4.5523,2.66e-05,
2001,4.7127,,2.65e-05,1.06
2002,4.7559,,2.65e-05,1.16
2003,4.69,,2.64e-05,1.19
2004,4.598,,2.64e-05,1.21
2005,4.6278,,2.63e-05,1.2
2006,4.2906,,2.63e-05,1.18
2007,4.7502,,2.62e-05,1.19
2008,4.4018,,2.62e-05,1.16
2009,4.7218,,2.61e-05,1.18
2010,4.7273,,2.61e-05,1.2
2011,4.7388,,2.61e-05,1.18
2012,4.5911,,2.60e-05,1.2
2013,4.5778,,2.60e-05,1.18
2014,4.3509,,2.59e-05,1.17
2015,4.5333,,2.59e-05,1.16
2016,4.7012,,2.58e-05,1.18
2017,4.7711,,2.58e-05,1.17
2018,4.4543,,2.57e-05,1.38
2019,4.5828,,2.57e-05,1.19
2020,4.3752,,2.56e-05,1.16
2021,4.6178,,2.56e-05,1.15
2022,4.338,,2.55e-05,1.17
2023,4.6889,,2.55e-05,1.2
2024,4.645,,2.54e-05,1.16
2025,4.6834,,2.54e-05,1.15
2026,4.3164,,2.53e-05,1.12
2027,4.5451,,2.53e-05,1.14
2028,4.4867,,2.53e-05,1.21
2029,4.3047,,2.52e-05,1.13
2030,4.4579,,2.52e-05,1.13
2031,4.3969,,2.51e-05,1.13
2032,4.7825,,2.51e-05,1.13
2033,4.4481,,2.50e-05,1.18
2034,4.6614,,2.50e-05,1.13
2035,4.6752,,2.49e-05,1.14
2036,4.644,,2.49e-05,1.14
2037,4.1633,,2.48e-05,1.23
2038,4.6401,,2.48e-05,1.2
2039,4.0709,,2.47e-05,1.3
2040,4.1863,,2.47e-05,1.25
2041,4.4629,,2.46e-05,1.18
2042,4.6723,,2.46e-05,1.23
2043,4.4398,,2.45e-05,1.15
2044,4.3113,,2.45e-05,1.18
2045,4.6823,,2.45e-05,1.28
2046,4.7169,,2.44e-05,1.36
2047,4.488,,2.44e-05,1.25
2048,4.5975,,2.43e-05,1.23
2049,4.0868,,2.43e-05,1.23
2050,4.6305,,2.42e-05,1.23
2051,4.2146,,2.42e-05,1.2
2052,4.6764,,2.41e-05,1.24
2053,4.607,,2.41e-05,1.29
2054,4.8313,,2.40e-05,1.38
2055,4.6268,,2.40e-05,1.25
2056,4.1022,,2.39e-05,1.34
2057,4.4453,,2.39e-05,1.43
2058,4.3939,,2.39e-05,1.23
2059,4.7984,,2.38e-05,1.2
2060,4.8385,,2.38e-05,1.2
2061,4.7417,,2.37e-05,1.19
2062,4.2181,,2.37e-05,1.22
2063,4.7069,,2.36e-05,1.29
2064,4.5955,,2.36e-05,1.2
2065,4.5662,,2.35e-05,1.23
2066,4.5702,,2.35e-05,1.26
2067,4.3149,,2.34e-05,1.25
2068,5.1556,,2.34e-05,1.21
2069,4.7963,,2.33e-05,1.32
2070,4.5145,,2.33e-05,1.32
2071,4.4627,,2.33e-05,1.26
2072,4.7553,,2.32e-05,1.17
2073,4.6483,,2.32e-05,1.16
2074,4.508,,2.31e-05,1.29
2075,4.5504,,2.31e-05,1.2
2076,4.5587,,2.30e-05,1.19
2077,4.4587,,2.30e-05,1.16
2078,4.3631,,2.29e-05,1.18
2079,4.6415,,2.29e-05,1.21
2080,4.6367,,2.28e-05,1.19
2081,4.7596,,2.28e-05,1.19
2082,4.6876,,2.28e-05,1.17
2083,4.6182,,2.27e-05,1.18
2084,4.5001,,2.27e-05,1.2
2085,4.2587,,2.26e-05,1.2
2086,4.506,,2.26e-05,1.18
2087,4.7279,,2.25e-05,1.2
2088,4.5877,,2.25e-05,1.17
2089,4.4382,,2.24e-05,1.19
2090,4.5288,,2.24e-05,1.18
2091,4.4971,,2.23e-05,1.24
2092,4.6349,,2.23e-05,1.16
2093,4.7852,,2.23e-05,1.23
2094,4.7572,,2.22e-05,1.19
2095,4.8586,,2.22e-05,1.2
2096,4.2928,,2.21e-05,1.18
2097,4.7174,,2.21e-05,1.19
2098,4.9638,,2.20e-05,1.18
2099,4.958,,2.20e-05,1.18
2100,4.6049,,2.19e-05,1.19
2101,4.8761,,2.19e-05,1.2
2102,4.698,,2.19e-05,1.19
2103,4.6545,,2.18e-05,1.17
2104,4.6587,,2.18e-05,1.21
2105,4.6434,,2.17e-05,1.17
2106,4.6228,,2.17e-05,1.18
2107,4.5328,,2.16e-05,1.19
2108,4.0932,,2.16e-05,1.2
2109,4.4837,,2.15e-05,1.18
2110,4.7875,,2.15e-05,1.19
2111,4.872,,2.14e-05,1.19
2112,4.6326,,2.14e-05,1.21
2113,4.7366,,2.14e-05,1.18
2114,4.5658,,2.13e-05,1.17
2115,4.2348,,2.13e-05,1.18
2116,4.6487,,2.12e-05,1.17
2117,4.7375,,2.12e-05,1.19
2118,4.7364,,2.11e-05,1.19
2119,4.3239,,2.11e-05,1.18
2120,4.5805,,2.11e-05,1.15
2121,4.47,,2.10e-05,1.19
2122,4.6528,,2.10e-05,1.18
2123,4.6277,,2.09e-05,1.18
2124,4.6659,,2.09e-05,1.18
2125,4.3648,,2.08e-05,1.19
2126,4.7048,,2.08e-05,1.18
2127,4.5516,,2.07e-05,1.18
2128,4.5692,,2.07e-05,1.17
2129,4.446,,2.07e-05,1.19
2130,4.5937,,2.06e-05,1.21
2131,4.4508,,2.06e-05,1.17
2132,4.6888,,2.05e-05,1.18
2133,4.3702,,2.05e-05,1.16
2134,4.7873,,2.04e-05,1.2
2135,4.733,,2.04e-05,1.18
2136,4.5347,,2.03e-05,1.18
2137,4.4827,,2.03e-05,1.24
2138,4.399,,2.03e-05,1.21
2139,4.8436,,2.02e-05,1.16
2140,4.7596,,2.02e-05,1.18
2141,4.5839,,2.01e-05,1.21
2142,4.7023,,2.01e-05,1.19
2143,4.8594,,2.00e-05,1.15
