step,train_loss,val_loss,lr,sec_per_step
1436,4.4878,,5.15e-07,1.08
1437,4.5232,,4.99e-07,1.08
1438,4.0546,,4.83e-07,1.1
1439,4.58,,4.68e-07,1.09
1440,4.5708,,4.53e-07,1.07
1441,4.6123,,4.38e-07,1.07
1442,4.4253,,4.23e-07,1.07
1443,4.5963,,4.08e-07,1.07
1444,4.6174,,3.94e-07,1.1
1445,4.5559,,3.80e-07,1.07
1446,4.4938,,3.67e-07,1.07
1447,4.581,,3.53e-07,1.08
1448,4.6512,,3.40e-07,1.07
1449,4.4896,,3.27e-07,1.1
1450,4.424,,3.14e-07,1.07
1451,4.3402,,3.02e-07,1.06
1452,4.0157,,2.90e-07,1.06
1453,4.3946,,2.78e-07,1.1
1454,4.6537,,2.66e-07,1.1
1455,4.5198,,2.55e-07,1.08
1456,4.4751,,2.44e-07,1.07
1457,4.4386,,2.33e-07,1.07
1458,4.5751,,2.22e-07,1.05
1459,4.3395,,2.11e-07,1.09
1460,4.4916,,2.01e-07,1.06
1461,4.1714,,1.91e-07,1.07
1462,4.6202,,1.82e-07,1.06
1463,4.4866,,1.72e-07,1.07
1464,4.2876,,1.63e-07,1.12
1465,4.5575,,1.54e-07,1.05
1466,4.5437,,1.45e-07,1.08
1467,4.4514,,1.37e-07,1.05
1468,4.3236,,1.29e-07,1.06
1469,4.3331,,1.21e-07,1.08
1470,4.3833,,1.13e-07,1.06
1471,4.5608,,1.06e-07,1.06
1472,4.5062,,9.87e-08,1.06
1473,4.6961,,9.17e-08,1.06
1474,4.6871,,8.51e-08,1.08
1475,4.6204,,7.87e-08,1.06
1476,4.387,,7.25e-08,1.08
1477,4.2932,,6.66e-08,1.08
1478,4.4379,,6.09e-08,1.07
1479,4.5607,,5.55e-08,1.08
1480,4.2025,,5.03e-08,1.04
1481,4.4698,,4.54e-08,1.06
1482,4.6736,,4.08e-08,1.06
1483,4.6035,,3.64e-08,1.08
1484,4.2891,,3.22e-08,1.07
1485,4.5876,,2.83e-08,1.05
1486,4.4736,,2.47e-08,1.05
1487,4.4187,,2.13e-08,1.06
1488,4.3686,,1.81e-08,1.09
1489,4.2206,,1.52e-08,1.09
1490,4.2927,,1.26e-08,1.04
1491,4.5878,,1.02e-08,1.05
1492,4.5061,,8.06e-09,1.06
1493,4.3791,,6.17e-09,1.06
1494,4.6053,,4.53e-09,1.1
1495,4.4269,,3.15e-09,1.06
1496,4.4759,,2.01e-09,1.07
1497,4.3128,,1.13e-09,1.04
1498,4.4267,,5.04e-10,1.05
1499,4.3373,,1.26e-10,1.09
1500,4.2469,,0.00e+00,1.06
1500,,4.4001,0.00e+00,
