step,train_loss,val_loss,lr,sec_per_step,mps_driver_gb
1202,3.8995,,3.42e-05,10.6,11.27
1203,4.4712,,3.42e-05,10.59,11.27
1204,4.3075,,3.42e-05,10.56,11.27
1205,4.1227,,3.41e-05,10.58,11.27
1206,3.9053,,3.41e-05,10.85,11.27
1207,4.4831,,3.41e-05,10.59,11.27
1208,4.4406,,3.41e-05,10.57,11.27
1209,4.6808,,3.40e-05,10.58,11.27
1210,4.561,,3.40e-05,10.55,11.27
1211,4.0437,,3.40e-05,10.63,11.27
1212,4.062,,3.40e-05,10.69,11.27
1213,4.5596,,3.39e-05,10.6,11.27
1214,4.2516,,3.39e-05,10.55,11.27
1215,4.0206,,3.39e-05,10.57,11.27
1216,3.4856,,3.38e-05,10.55,11.27
1217,4.4749,,3.38e-05,10.54,11.27
1218,4.4525,,3.38e-05,10.6,11.27
1219,4.4399,,3.38e-05,10.54,11.27
1220,3.7706,,3.37e-05,10.52,11.27
1221,4.3052,,3.37e-05,10.52,11.27
1222,4.6265,,3.37e-05,10.51,11.27
1223,4.1708,,3.37e-05,10.54,11.27
1224,3.9204,,3.36e-05,10.54,11.27
1225,3.7119,,3.36e-05,10.56,11.27
1226,4.3236,,3.36e-05,10.56,11.27
1227,3.4997,,3.36e-05,10.58,11.27
1228,3.778,,3.35e-05,10.58,11.27
1229,4.2044,,3.35e-05,10.63,11.27
1230,4.1875,,3.35e-05,10.55,11.27
1231,3.7949,,3.35e-05,10.57,11.27
1232,3.934,,3.34e-05,10.55,11.27
1233,4.3939,,3.34e-05,10.6,11.27
1234,3.9232,,3.34e-05,10.59,11.27
1235,4.5054,,3.34e-05,10.65,11.27
1236,4.3589,,3.33e-05,10.61,11.27
1237,4.1479,,3.33e-05,10.58,11.27
1238,4.1395,,3.33e-05,10.57,11.27
1239,4.4742,,3.33e-05,10.59,11.27
1240,4.2626,,3.32e-05,10.56,11.27
1241,4.026,,3.32e-05,10.58,11.27
1242,4.3082,,3.32e-05,10.62,11.27
1243,3.9128,,3.32e-05,10.59,11.27
1244,4.0359,,3.31e-05,10.55,11.27
1245,4.1277,,3.31e-05,10.57,11.27
1246,4.3805,,3.31e-05,10.73,11.27
1247,4.0723,,3.31e-05,10.87,11.27
1248,3.879,,3.30e-05,10.53,11.27
1249,4.2227,,3.30e-05,10.56,11.27
1250,3.673,,3.30e-05,10.56,11.27
1250,,4.3822,3.30e-05,,9.19
1251,3.9025,,3.30e-05,10.27,11.24
1252,3.8533,,3.29e-05,10.33,11.24
1253,3.9457,,3.29e-05,10.2,11.24
1254,3.4152,,3.29e-05,10.09,11.24
1255,3.8123,,3.29e-05,10.08,11.24
1256,3.4903,,3.28e-05,10.09,11.24
1257,4.1244,,3.28e-05,10.16,11.24
1258,3.7139,,3.28e-05,10.31,11.24
1259,4.2795,,3.28e-05,10.42,11.24
1260,2.6037,,3.27e-05,10.23,11.24
1261,4.1508,,3.27e-05,10.25,11.25
1262,3.9878,,3.27e-05,10.3,11.25
1263,4.3384,,3.26e-05,10.37,11.25
1264,4.6088,,3.26e-05,10.53,11.25
1265,4.2506,,3.26e-05,10.6,11.25
1266,3.8954,,3.26e-05,10.42,11.26
1267,3.3575,,3.25e-05,10.44,11.26
1268,4.6337,,3.25e-05,10.47,11.26
1269,4.1327,,3.25e-05,10.51,11.26
1270,4.5139,,3.25e-05,10.71,11.26
1271,4.109,,3.24e-05,10.56,11.26
1272,4.1189,,3.24e-05,10.51,11.26
1273,3.4018,,3.24e-05,10.53,11.26
1274,4.042,,3.24e-05,10.52,11.26
1275,4.4563,,3.23e-05,10.52,11.26
1276,3.9477,,3.23e-05,10.8,11.26
1277,3.9943,,3.23e-05,10.62,11.26
1278,4.4076,,3.23e-05,10.57,11.26
1279,4.2003,,3.22e-05,10.91,11.26
1280,4.4519,,3.22e-05,10.53,11.26
1281,4.1297,,3.22e-05,10.54,11.26
1282,4.0749,,3.22e-05,10.84,11.26
1283,4.2577,,3.21e-05,11.48,11.26
1284,3.7734,,3.21e-05,10.89,11.26
1285,4.0944,,3.21e-05,10.98,11.26
1286,4.5063,,3.21e-05,12.19,11.26
1287,3.9165,,3.20e-05,11.03,11.26
1288,3.8722,,3.20e-05,11.07,11.26
1289,4.0841,,3.20e-05,10.96,11.26
1290,3.5163,,3.19e-05,10.87,11.26
1291,3.7631,,3.19e-05,11.03,11.26
1292,4.2481,,3.19e-05,11.03,11.26
1293,4.3151,,3.19e-05,12.37,11.26
1294,3.555,,3.18e-05,10.81,11.26
1295,3.871,,3.18e-05,11.12,11.26
1296,4.3999,,3.18e-05,10.86,11.26
1297,3.5453,,3.18e-05,10.68,11.26
1298,4.219,,3.17e-05,11.12,11.26
1299,4.1039,,3.17e-05,12.75,11.26
1300,4.2936,,3.17e-05,11.07,11.26
1301,3.8223,,3.17e-05,13.77,11.26
1302,4.246,,3.16e-05,14.19,11.26
1303,3.1924,,3.16e-05,12.5,11.26
1304,3.8978,,3.16e-05,11.87,11.26
1305,3.5489,,3.16e-05,11.44,11.26
1306,3.7039,,3.15e-05,10.85,11.26
1307,4.236,,3.15e-05,10.75,11.26
1308,4.1922,,3.15e-05,11.67,11.26
1309,3.8327,,3.15e-05,11.51,11.26
1310,4.2471,,3.14e-05,11.06,11.26
1311,4.5848,,3.14e-05,11.39,11.26
1312,4.1715,,3.14e-05,11.39,11.26
1313,4.5767,,3.13e-05,11.46,11.26
1314,4.3631,,3.13e-05,11.48,11.26
1315,4.0656,,3.13e-05,11.46,11.26
1316,3.6446,,3.13e-05,10.82,11.26
1317,4.3904,,3.12e-05,10.8,11.26
1318,3.6761,,3.12e-05,10.93,11.26
1319,3.3932,,3.12e-05,11.9,11.26
1320,3.8367,,3.12e-05,13.76,11.26
1321,4.4251,,3.11e-05,13.04,11.26
1322,3.7912,,3.11e-05,13.17,11.26
1323,4.42,,3.11e-05,13.04,11.26
1324,4.1376,,3.11e-05,12.33,11.26
1325,4.0676,,3.10e-05,11.65,11.26
1326,3.8548,,3.10e-05,11.42,11.26
1327,3.0977,,3.10e-05,11.39,11.26
1328,2.8609,,3.10e-05,11.51,11.26
1329,3.7648,,3.09e-05,11.29,11.26
1330,3.9294,,3.09e-05,11.53,11.26
1331,4.1287,,3.09e-05,11.24,11.26
1332,3.6469,,3.08e-05,11.65,11.26
1333,4.3976,,3.08e-05,11.57,11.26
1334,4.3594,,3.08e-05,11.26,11.26
1335,3.7336,,3.08e-05,11.61,11.26
1336,3.3894,,3.07e-05,11.69,11.26
1337,4.4446,,3.07e-05,11.59,11.26
1338,3.9672,,3.07e-05,11.36,11.26
1339,3.5332,,3.07e-05,11.69,11.26
1340,3.7153,,3.06e-05,11.65,11.26
1341,3.9977,,3.06e-05,11.28,11.26
1342,3.3088,,3.06e-05,11.46,11.26
1343,4.2208,,3.06e-05,11.71,11.26
1344,4.4259,,3.05e-05,11.87,11.26
1345,4.1458,,3.05e-05,12.01,11.26
1346,3.9926,,3.05e-05,11.79,11.26
1347,4.5233,,3.05e-05,11.33,11.26
1348,4.3431,,3.04e-05,11.67,11.26
1349,4.233,,3.04e-05,11.6,11.26
1350,4.7226,,3.04e-05,11.46,11.26
1351,4.6099,,3.03e-05,11.71,11.26
1352,3.6012,,3.03e-05,11.43,11.26
1353,4.1549,,3.03e-05,11.15,11.26
1354,4.3594,,3.03e-05,11.25,11.26
1355,3.9369,,3.02e-05,11.2,11.26
1356,4.3862,,3.02e-05,11.25,11.26
1357,4.4916,,3.02e-05,11.72,11.26
1358,4.1282,,3.02e-05,11.96,11.26
1359,3.9871,,3.01e-05,12.43,11.26
1360,3.8214,,3.01e-05,12.17,11.26
1361,4.2869,,3.01e-05,12.05,11.26
1362,3.9542,,3.01e-05,12.08,11.26
1363,4.4092,,3.00e-05,11.85,11.26
1364,4.3288,,3.00e-05,11.86,11.26
1365,3.4014,,3.00e-05,12.0,11.26
1366,4.2117,,3.00e-05,12.05,11.26
1367,3.7057,,2.99e-05,12.01,11.26
1368,4.1869,,2.99e-05,11.05,11.26
1369,4.248,,2.99e-05,11.41,11.26
1370,4.6971,,2.98e-05,11.73,11.26
1371,3.939,,2.98e-05,11.64,11.26
1372,3.5841,,2.98e-05,11.36,11.26
1373,4.2782,,2.98e-05,12.72,11.26
1374,4.0027,,2.97e-05,11.52,11.26
1375,3.9545,,2.97e-05,11.75,11.26
1376,4.3036,,2.97e-05,11.19,11.26
1377,3.8828,,2.97e-05,11.32,11.26
1378,4.2275,,2.96e-05,12.3,11.26
1379,4.1997,,2.96e-05,12.06,11.26
1380,3.4561,,2.96e-05,11.55,11.26
1381,3.7316,,2.96e-05,11.16,11.26
1382,3.9354,,2.95e-05,11.21,11.26
1383,4.7742,,2.95e-05,11.44,11.26
1384,3.9498,,2.95e-05,11.53,11.26
1385,3.935,,2.94e-05,11.49,11.26
1386,3.1501,,2.94e-05,11.32,11.26
1387,4.5145,,2.94e-05,11.45,11.26
1388,3.1723,,2.94e-05,11.53,11.26
1389,4.1844,,2.93e-05,11.32,11.26
1390,3.6925,,2.93e-05,11.14,11.26
1391,3.7554,,2.93e-05,11.04,11.26
1392,3.894,,2.93e-05,11.06,11.26
1393,4.0053,,2.92e-05,11.14,11.26
1394,3.8674,,2.92e-05,11.31,11.26
1395,4.2766,,2.92e-05,11.08,11.26
1396,4.4858,,2.92e-05,11.03,11.26
1397,3.6171,,2.91e-05,11.1,11.26
1398,4.53,,2.91e-05,10.94,11.26
1399,4.0551,,2.91e-05,10.93,11.26
1400,4.1533,,2.90e-05,10.94,11.26
1401,3.9794,,2.90e-05,10.85,11.26
1402,4.4413,,2.90e-05,10.74,11.26
1403,4.3256,,2.90e-05,10.67,11.26
1404,4.1883,,2.89e-05,10.69,11.26
1405,3.8163,,2.89e-05,10.69,11.26
1406,3.9462,,2.89e-05,10.72,11.26
1407,4.6504,,2.89e-05,10.47,11.26
1408,3.9938,,2.88e-05,10.41,11.26
1409,4.3738,,2.88e-05,10.41,11.26
1410,3.5804,,2.88e-05,10.37,11.26
1411,4.3581,,2.88e-05,10.42,11.26
1412,4.1187,,2.87e-05,10.32,11.26
1413,4.3268,,2.87e-05,10.23,11.26
1414,3.6702,,2.87e-05,10.16,11.26
1415,3.0999,,2.86e-05,10.16,11.26
1416,4.4595,,2.86e-05,10.05,11.26
1417,4.3816,,2.86e-05,10.06,11.26
1418,4.4657,,2.86e-05,10.08,11.26
1419,3.9553,,2.85e-05,10.08,11.26
1420,4.0553,,2.85e-05,10.02,11.26
1421,3.5211,,2.85e-05,9.96,11.26
1422,4.4137,,2.85e-05,9.95,11.26
1423,4.4257,,2.84e-05,9.99,11.26
1424,4.2616,,2.84e-05,9.99,11.26
1425,4.097,,2.84e-05,9.91,11.26
1426,3.6025,,2.83e-05,9.9,11.26
1427,3.6297,,2.83e-05,9.89,11.26
1428,4.1621,,2.83e-05,9.93,11.26
1429,3.4537,,2.83e-05,9.91,11.26
1430,3.9368,,2.82e-05,9.84,11.26
1431,3.5187,,2.82e-05,9.84,11.26
1432,3.5625,,2.82e-05,9.86,11.28
1433,3.9403,,2.82e-05,9.83,11.28
1434,4.5027,,2.81e-05,9.85,11.28
1435,3.7336,,2.81e-05,9.82,11.28
1436,4.2556,,2.81e-05,9.81,11.28
1437,4.2896,,2.81e-05,9.86,11.28
1438,4.2388,,2.80e-05,9.79,11.28
1439,4.2703,,2.80e-05,9.83,11.28
1440,4.1916,,2.80e-05,9.79,11.28
1441,4.164,,2.79e-05,9.77,11.28
1442,4.1339,,2.79e-05,9.8,11.28
1443,3.7224,,2.79e-05,9.77,11.28
1444,4.1449,,2.79e-05,9.78,11.28
1445,4.0269,,2.78e-05,9.75,11.28
1446,3.9489,,2.78e-05,9.72,11.28
1447,3.9212,,2.78e-05,9.83,11.28
1448,4.2596,,2.78e-05,9.84,11.28
1449,4.3033,,2.77e-05,9.74,11.28
1450,3.885,,2.77e-05,9.73,11.28
1451,4.6342,,2.77e-05,9.72,11.28
1452,4.0879,,2.76e-05,9.74,11.28
1453,4.4386,,2.76e-05,9.76,11.28
1454,4.4395,,2.76e-05,9.91,11.28
1455,3.9399,,2.76e-05,9.71,11.28
1456,3.9528,,2.75e-05,9.73,11.28
1457,4.3197,,2.75e-05,9.78,11.28
1458,4.1997,,2.75e-05,9.78,11.28
1459,4.018,,2.75e-05,9.74,11.28
1460,4.3921,,2.74e-05,9.88,11.28
1461,4.4308,,2.74e-05,9.84,11.28
1462,4.1231,,2.74e-05,9.76,11.28
1463,4.3503,,2.74e-05,9.82,11.28
1464,4.0287,,2.73e-05,9.76,11.28
1465,4.4447,,2.73e-05,9.78,11.28
1466,4.2761,,2.73e-05,9.88,11.28
1467,4.2506,,2.72e-05,9.92,11.28
1468,4.2529,,2.72e-05,9.84,11.28
1469,4.5371,,2.72e-05,9.78,11.28
1470,4.6685,,2.72e-05,9.79,11.28
1471,3.557,,2.71e-05,9.8,11.28
1472,4.0216,,2.71e-05,9.82,11.28
1473,4.6044,,2.71e-05,9.96,11.28
1474,4.4502,,2.71e-05,9.79,11.28
1475,4.4382,,2.70e-05,9.78,11.28
1476,4.4309,,2.70e-05,9.87,11.28
1477,2.8092,,2.70e-05,9.83,11.28
1478,3.6265,,2.69e-05,9.78,11.28
1479,4.3326,,2.69e-05,9.89,11.28
1480,4.4135,,2.69e-05,9.83,11.28
1481,4.3624,,2.69e-05,9.8,11.28
1482,4.1245,,2.68e-05,9.79,11.29
1483,4.405,,2.68e-05,9.76,11.29
1484,3.816,,2.68e-05,9.76,11.29
1485,3.362,,2.68e-05,9.89,11.29
1486,3.9791,,2.67e-05,9.94,11.29
1487,4.2433,,2.67e-05,9.82,11.29
1488,4.2066,,2.67e-05,9.77,11.29
1489,4.0526,,2.67e-05,9.77,11.29
1490,3.5527,,2.66e-05,9.82,11.29
1491,4.4996,,2.66e-05,9.76,11.29
1492,4.0077,,2.66e-05,9.99,11.29
1493,3.1052,,2.65e-05,9.86,11.29
1494,4.0125,,2.65e-05,9.79,11.29
1495,4.2612,,2.65e-05,9.83,11.29
1496,4.1623,,2.65e-05,9.81,11.29
1497,4.3335,,2.64e-05,9.82,11.29
1498,3.701,,2.64e-05,9.94,11.29
1499,4.2575,,2.64e-05,9.83,11.29
1500,3.2774,,2.64e-05,9.81,11.29
1500,,4.3783,2.64e-05,,9.2
1501,3.6166,,2.63e-05,9.55,11.25
1502,3.0484,,2.63e-05,9.51,11.25
1503,3.9654,,2.63e-05,9.47,11.27
1504,4.3523,,2.62e-05,9.5,11.27
1505,3.6107,,2.62e-05,9.56,11.27
1506,4.4473,,2.62e-05,9.49,11.27
1507,3.8371,,2.62e-05,9.46,11.27
1508,4.1212,,2.61e-05,9.5,11.27
1509,3.9519,,2.61e-05,9.54,11.27
1510,4.3541,,2.61e-05,9.56,11.27
1511,4.0404,,2.61e-05,9.61,11.27
1512,3.4366,,2.60e-05,9.61,11.27
1513,4.0075,,2.60e-05,9.57,11.27
1514,4.0679,,2.60e-05,9.63,11.27
1515,3.345,,2.59e-05,9.67,11.27
1516,4.1187,,2.59e-05,9.64,11.27
1517,4.4879,,2.59e-05,9.67,11.27
1518,4.5937,,2.59e-05,9.82,11.27
1519,3.8508,,2.58e-05,9.69,11.27
1520,4.5743,,2.58e-05,9.74,11.27
1521,4.2296,,2.58e-05,9.66,11.27
1522,3.4919,,2.58e-05,9.67,11.27
1523,4.4396,,2.57e-05,9.75,11.27
1524,3.6534,,2.57e-05,9.83,11.27
1525,3.8125,,2.57e-05,9.77,11.27
1526,4.4191,,2.56e-05,9.7,11.27
1527,4.6117,,2.56e-05,9.7,11.27
1528,3.9942,,2.56e-05,9.73,11.27
1529,3.7575,,2.56e-05,9.69,11.27
1530,3.9645,,2.55e-05,9.8,11.27
1531,4.3757,,2.55e-05,9.84,11.27
1532,3.1598,,2.55e-05,9.71,11.27
1533,4.1685,,2.55e-05,9.75,11.27
1534,4.3088,,2.54e-05,9.76,11.27
1535,3.6332,,2.54e-05,9.73,11.27
1536,3.4302,,2.54e-05,9.72,11.27
1537,3.4795,,2.54e-05,9.89,11.27
1538,4.4131,,2.53e-05,9.77,11.27
1539,3.6716,,2.53e-05,9.74,11.27
1540,4.3337,,2.53e-05,9.73,11.27
1541,4.6843,,2.52e-05,9.73,11.27
1542,4.3085,,2.52e-05,9.73,11.27
1543,4.0202,,2.52e-05,9.88,11.27
1544,3.5719,,2.52e-05,9.83,11.27
1545,3.7627,,2.51e-05,9.86,11.27
1546,3.2532,,2.51e-05,9.73,11.27
1547,3.7826,,2.51e-05,9.74,11.27
1548,4.251,,2.51e-05,9.78,11.27
1549,4.3108,,2.50e-05,9.83,11.27
1550,4.0422,,2.50e-05,9.93,11.27
1551,3.9063,,2.50e-05,9.77,11.27
1552,4.1795,,2.49e-05,9.81,11.27
1553,4.2048,,2.49e-05,9.8,11.27
1554,4.26,,2.49e-05,9.82,11.27
1555,4.385,,2.49e-05,9.78,11.27
1556,3.8517,,2.48e-05,9.95,11.27
1557,3.5108,,2.48e-05,9.82,11.27
1558,4.2723,,2.48e-05,9.78,11.27
1559,4.0988,,2.48e-05,9.81,11.27
1560,3.6595,,2.47e-05,9.77,11.27
1561,4.0969,,2.47e-05,9.78,11.27
1562,4.2212,,2.47e-05,10.01,11.27
1563,4.003,,2.46e-05,9.88,11.27
1564,4.3628,,2.46e-05,9.81,11.27
1565,3.1288,,2.46e-05,9.79,11.27
1566,4.1305,,2.46e-05,9.8,11.27
1567,4.362,,2.45e-05,9.84,11.27
1568,3.4007,,2.45e-05,9.9,11.27
1569,3.9605,,2.45e-05,9.83,11.27
1570,4.4127,,2.45e-05,9.78,11.27
1571,3.6444,,2.44e-05,9.79,11.27
1572,3.5248,,2.44e-05,9.84,11.27
1573,3.8203,,2.44e-05,9.83,11.27
1574,4.0479,,2.44e-05,9.78,11.27
1575,3.9475,,2.43e-05,9.91,11.27
1576,4.2826,,2.43e-05,9.84,11.27
1577,4.2923,,2.43e-05,9.77,11.27
1578,4.0605,,2.42e-05,9.85,11.27
1579,4.2547,,2.42e-05,9.79,11.27
1580,4.0392,,2.42e-05,9.79,11.27
1581,4.5393,,2.42e-05,10.01,11.27
1582,4.1828,,2.41e-05,9.8,11.27
1583,3.6056,,2.41e-05,9.84,11.27
1584,4.2568,,2.41e-05,9.8,11.27
1585,4.1138,,2.41e-05,9.84,11.27
1586,3.6114,,2.40e-05,9.83,11.27
1587,4.5305,,2.40e-05,9.89,11.27
1588,4.2327,,2.40e-05,9.93,11.27
1589,4.6541,,2.39e-05,9.81,11.27
1590,4.486,,2.39e-05,9.8,11.27
1591,3.8179,,2.39e-05,9.84,11.27
1592,3.9462,,2.39e-05,9.82,11.27
1593,3.6467,,2.38e-05,9.85,11.27
1594,4.1065,,2.38e-05,10.02,11.27
1595,4.0457,,2.38e-05,9.86,11.27
1596,3.9873,,2.38e-05,9.89,11.27
1597,3.99,,2.37e-05,9.88,11.27
1598,3.2717,,2.37e-05,9.85,11.27
1599,3.9921,,2.37e-05,9.85,11.27
1600,3.823,,2.36e-05,10.06,11.27
1601,4.3602,,2.36e-05,9.89,11.27
1602,4.2697,,2.36e-05,9.91,11.27
1603,4.29,,2.36e-05,9.83,11.27
1604,3.9607,,2.35e-05,9.84,11.27
1605,4.022,,2.35e-05,9.9,11.27
1606,3.7185,,2.35e-05,10.03,11.27
1607,3.8123,,2.35e-05,10.03,11.27
1608,3.7538,,2.34e-05,9.88,11.27
1609,4.2191,,2.34e-05,9.86,11.27
1610,3.5072,,2.34e-05,9.91,11.27
1611,3.6375,,2.33e-05,9.84,11.27
1612,3.8547,,2.33e-05,9.99,11.27
1613,3.8331,,2.33e-05,10.04,11.27
1614,3.9407,,2.33e-05,9.84,11.27
1615,4.5775,,2.32e-05,9.9,11.27
1616,3.597,,2.32e-05,9.92,11.27
1617,3.838,,2.32e-05,9.85,11.27
1618,3.8843,,2.32e-05,9.88,11.27
1619,4.4355,,2.31e-05,10.11,11.27
1620,4.4178,,2.31e-05,9.86,11.27
1621,3.805,,2.31e-05,9.87,11.27
1622,4.3155,,2.31e-05,9.83,11.27
1623,3.4969,,2.30e-05,9.81,11.27
1624,3.7512,,2.30e-05,9.85,11.27
1625,3.3008,,2.30e-05,10.01,11.27
1626,4.0237,,2.29e-05,9.88,11.27
1627,3.8647,,2.29e-05,9.81,11.27
1628,3.8022,,2.29e-05,9.8,11.27
1629,4.4984,,2.29e-05,9.84,11.27
1630,4.0755,,2.28e-05,9.8,11.27
1631,3.9768,,2.28e-05,9.96,11.27
1632,3.5656,,2.28e-05,9.85,11.27
1633,4.4074,,2.28e-05,9.84,11.27
1634,4.2469,,2.27e-05,9.85,11.27
1635,2.3915,,2.27e-05,9.84,11.27
1636,3.761,,2.27e-05,9.85,11.27
1637,3.7042,,2.26e-05,9.86,11.27
1638,4.2013,,2.26e-05,9.98,11.27
1639,4.1046,,2.26e-05,9.87,11.27
1640,4.1561,,2.26e-05,9.86,11.27
1641,3.5142,,2.25e-05,9.82,11.27
1642,3.8025,,2.25e-05,9.83,11.27
1643,3.4255,,2.25e-05,9.84,11.27
1644,4.0541,,2.25e-05,10.07,11.27
1645,4.2012,,2.24e-05,9.92,11.27
1646,3.9642,,2.24e-05,9.86,11.27
1647,4.0241,,2.24e-05,9.85,11.27
1648,4.0797,,2.24e-05,9.88,11.27
1649,4.2233,,2.23e-05,9.84,11.27
1650,4.5414,,2.23e-05,10.1,11.27
1651,3.751,,2.23e-05,9.96,11.27
1652,4.3051,,2.22e-05,9.88,11.27
1653,3.9996,,2.22e-05,9.9,11.27
1654,3.6093,,2.22e-05,9.89,11.27
1655,3.3864,,2.22e-05,9.91,11.27
1656,3.679,,2.21e-05,9.98,11.27
1657,4.1582,,2.21e-05,10.02,11.27
1658,3.8036,,2.21e-05,9.94,11.27
1659,4.5381,,2.21e-05,9.95,11.27
1660,3.7747,,2.20e-05,9.91,11.27
1661,4.0933,,2.20e-05,9.9,11.27
1662,4.5748,,2.20e-05,9.98,11.27
1663,3.5073,,2.19e-05,10.03,11.27
1664,3.5048,,2.19e-05,9.96,11.27
1665,4.0471,,2.19e-05,9.92,11.27
1666,4.3733,,2.19e-05,9.92,11.27
1667,4.2723,,2.18e-05,9.96,11.27
1668,2.9028,,2.18e-05,9.95,11.27
1669,3.9167,,2.18e-05,10.16,11.27
1670,4.2914,,2.18e-05,9.92,11.27
1671,3.9534,,2.17e-05,9.91,11.27
1672,3.895,,2.17e-05,9.94,11.27
1673,4.6276,,2.17e-05,9.91,11.27
1674,4.5854,,2.17e-05,9.95,11.27
1675,4.4945,,2.16e-05,10.07,11.27
1676,4.4807,,2.16e-05,10.04,11.27
1677,4.4535,,2.16e-05,9.98,11.27
1678,3.5672,,2.15e-05,9.94,11.27
1679,4.4891,,2.15e-05,9.91,11.27
1680,4.0024,,2.15e-05,9.92,11.27
1681,4.2752,,2.15e-05,10.05,11.27
1682,4.4824,,2.14e-05,10.13,11.27
1683,3.2181,,2.14e-05,9.98,11.27
1684,3.6982,,2.14e-05,9.92,11.27
1685,4.083,,2.14e-05,9.92,11.27
1686,3.0499,,2.13e-05,9.98,11.27
1687,3.9294,,2.13e-05,9.99,11.27
1688,4.072,,2.13e-05,10.13,11.27
1689,4.0401,,2.12e-05,9.93,11.27
1690,3.7783,,2.12e-05,9.92,11.27
1691,3.5767,,2.12e-05,9.97,11.27
1692,3.6055,,2.12e-05,9.9,11.27
1693,3.8553,,2.11e-05,9.98,11.27
1694,4.3972,,2.11e-05,10.06,11.27
1695,3.6245,,2.11e-05,9.91,11.27
1696,3.6549,,2.11e-05,9.95,11.27
1697,3.992,,2.10e-05,9.96,11.27
1698,4.0686,,2.10e-05,9.91,11.27
1699,3.804,,2.10e-05,9.93,11.27
1700,4.3599,,2.10e-05,10.13,11.27
1701,4.4871,,2.09e-05,10.03,11.27
1702,4.0858,,2.09e-05,9.98,11.27
1703,2.9967,,2.09e-05,9.89,11.27
1704,4.1503,,2.08e-05,9.91,11.27
1705,4.0942,,2.08e-05,9.97,11.27
1706,3.8577,,2.08e-05,10.06,11.27
1707,4.5096,,2.08e-05,10.08,11.27
1708,3.5436,,2.07e-05,9.92,11.27
1709,4.1017,,2.07e-05,9.91,11.27
1710,3.541,,2.07e-05,9.98,11.27
1711,4.2481,,2.07e-05,9.9,11.27
1712,4.1598,,2.06e-05,10.03,11.27
1713,3.795,,2.06e-05,9.99,11.27
1714,3.6706,,2.06e-05,9.98,11.27
1715,3.7756,,2.06e-05,9.95,11.27
1716,3.8587,,2.05e-05,9.97,11.27
1717,3.8855,,2.05e-05,9.9,11.27
1718,3.5074,,2.05e-05,9.95,11.27
1719,3.8741,,2.04e-05,10.15,11.27
1720,4.1153,,2.04e-05,9.96,11.27
1721,4.0739,,2.04e-05,9.96,11.27
1722,4.1444,,2.04e-05,9.93,11.27
1723,3.7643,,2.03e-05,9.97,11.27
1724,3.7031,,2.03e-05,9.93,11.27
1725,4.255,,2.03e-05,10.06,11.27
1726,4.1671,,2.03e-05,9.97,11.27
1727,3.773,,2.02e-05,9.91,11.27
1728,4.4979,,2.02e-05,9.91,11.27
1729,4.2541,,2.02e-05,9.93,11.27
1730,4.0025,,2.02e-05,9.89,11.27
1731,4.2695,,2.01e-05,9.97,11.27
1732,3.9699,,2.01e-05,9.87,11.27
1733,4.4271,,2.01e-05,9.89,11.27
1734,4.3051,,2.00e-05,9.93,11.27
1735,3.7167,,2.00e-05,9.87,11.27
1736,4.2332,,2.00e-05,9.87,11.27
1737,4.3042,,2.00e-05,9.92,11.27
1738,4.5081,,1.99e-05,9.86,11.27
1739,3.49,,1.99e-05,9.9,11.27
1740,4.1362,,1.99e-05,9.89,11.27
1741,4.0364,,1.99e-05,9.86,11.27
1742,3.4294,,1.98e-05,9.87,11.27
1743,3.8118,,1.98e-05,9.9,11.27
1744,4.3239,,1.98e-05,9.88,11.27
1745,3.8712,,1.98e-05,9.9,11.27
1746,3.1643,,1.97e-05,9.88,11.27
1747,4.6177,,1.97e-05,9.89,11.27
1748,4.5256,,1.97e-05,9.88,11.27
1749,4.2046,,1.97e-05,9.83,11.27
1750,3.8989,,1.96e-05,9.97,11.27
1750,,4.3764,1.96e-05,,9.2
1751,4.3358,,1.96e-05,9.7,11.23
1752,3.7353,,1.96e-05,9.64,11.23
1753,4.6648,,1.95e-05,9.62,11.23
1754,3.9552,,1.95e-05,9.56,11.23
1755,4.2185,,1.95e-05,9.55,11.23
1756,4.0509,,1.95e-05,9.56,11.23
1757,4.0878,,1.94e-05,9.73,11.23
1758,4.452,,1.94e-05,9.62,11.23
1759,3.7724,,1.94e-05,9.63,11.23
1760,4.3873,,1.94e-05,9.64,11.23
1761,4.3608,,1.93e-05,9.69,11.23
1762,3.9068,,1.93e-05,9.76,11.23
1763,4.0499,,1.93e-05,9.87,11.23
1764,3.8665,,1.93e-05,9.81,11.23
1765,3.3149,,1.92e-05,9.81,11.23
1766,3.8377,,1.92e-05,9.87,11.23
1767,4.2768,,1.92e-05,9.87,11.23
1768,4.3617,,1.92e-05,9.92,11.23
1769,3.9681,,1.91e-05,9.93,11.23
1770,3.6498,,1.91e-05,9.95,11.23
1771,3.6356,,1.91e-05,9.94,11.23
1772,3.5859,,1.90e-05,9.89,11.23
1773,4.209,,1.90e-05,9.99,11.24
1774,4.127,,1.90e-05,9.91,11.24
1775,3.8805,,1.90e-05,9.94,11.24
1776,3.8526,,1.89e-05,10.07,11.24
1777,4.0741,,1.89e-05,9.99,11.24
1778,3.5484,,1.89e-05,9.94,11.24
1779,4.0774,,1.89e-05,9.92,11.24
1780,3.2843,,1.88e-05,9.93,11.24
1781,4.1783,,1.88e-05,9.98,11.24
1782,4.3819,,1.88e-05,10.15,11.24
