step,train_loss,val_loss,lr,sec_per_step
418,6.847,,8.78e-05,10.21
419,6.8003,,8.77e-05,9.45
420,6.8974,,8.77e-05,9.46
421,6.7983,,8.76e-05,9.5
422,6.8925,,8.75e-05,9.45
423,6.8282,,8.74e-05,9.4
424,6.8283,,8.74e-05,9.35
425,6.7971,,8.73e-05,10.94
426,6.8388,,8.72e-05,11.25
427,6.8802,,8.71e-05,10.32
428,6.7308,,8.71e-05,10.23
429,6.7717,,8.70e-05,9.56
430,6.8872,,8.69e-05,9.53
431,6.9276,,8.68e-05,9.74
432,6.7135,,8.68e-05,10.31
433,6.7511,,8.67e-05,9.91
434,6.7498,,8.66e-05,10.18
435,6.6766,,8.65e-05,10.43
436,6.8494,,8.64e-05,9.93
437,6.6886,,8.64e-05,10.4
438,6.8006,,8.63e-05,9.78
439,6.7867,,8.62e-05,9.81
440,6.8169,,8.61e-05,9.87
441,6.7436,,8.61e-05,9.75
442,6.7611,,8.60e-05,9.67
443,6.6499,,8.59e-05,10.04
444,6.7608,,8.58e-05,9.58
445,6.9252,,8.57e-05,9.58
446,6.8766,,8.57e-05,9.59
447,6.8539,,8.56e-05,9.73
448,6.8186,,8.55e-05,9.85
449,6.7479,,8.54e-05,9.8
450,6.7929,,8.54e-05,10.05
451,6.7218,,8.53e-05,9.79
452,6.7522,,8.52e-05,9.78
453,6.7152,,8.51e-05,9.77
454,6.7182,,8.50e-05,9.73
455,6.6354,,8.50e-05,10.02
456,6.6923,,8.49e-05,9.68
457,6.5156,,8.48e-05,9.86
458,6.6707,,8.47e-05,11.71
459,6.7787,,8.46e-05,11.11
460,6.7476,,8.46e-05,11.1
461,6.7944,,8.45e-05,11.21
462,6.6952,,8.44e-05,11.2
463,6.7841,,8.43e-05,10.78
464,6.7759,,8.42e-05,10.65
465,6.646,,8.41e-05,10.77
466,6.6219,,8.41e-05,10.75
467,6.8328,,8.40e-05,10.93
468,6.7431,,8.39e-05,10.97
469,6.8557,,8.38e-05,10.61
470,6.5456,,8.37e-05,11.67
471,6.5007,,8.37e-05,9.67
472,6.7114,,8.36e-05,9.74
473,6.6957,,8.35e-05,9.87
474,6.6432,,8.34e-05,10.27
475,6.5856,,8.33e-05,10.44
476,6.8358,,8.32e-05,10.79
477,6.8736,,8.31e-05,9.82
