clip,n_notes,tonic,tuning_offset,western_key,pcs_raw,pcs_western,pcs_penta,penta_snapped_pct,penta_marked_pct,western_altered_pct,mean_confidence
ea61ec34_seg042.wav,25,G,-1.0,G minor,0.9699,0.9699,0.9699,0.96,0.04,0.32,0.8604
ea61ec34_seg043.wav,19,G,-8.1,G minor,0.8931,0.9586,0.8931,0.8947,0.1053,0.5263,0.7634
ea61ec34_seg044.wav,17,D,-3.0,D major,0.9374,1.0,0.9374,0.9412,0.0588,0.4118,0.8441
ea61ec34_seg045.wav,13,D,3.2,D minor,0.9495,0.9495,0.9495,0.9231,0.0769,0.2308,0.8754
ea61ec34_seg046.wav,16,D,-1.8,D minor,0.8972,1.0,0.8972,0.875,0.125,0.5,0.7872
ea61ec34_seg047.wav,24,D,-14.5,D minor,0.8716,1.0,0.8716,0.875,0.125,0.5833,0.7639
ea61ec34_seg048.wav,23,G#,38.8,D minor,0.5522,0.3584,0.5522,0.5217,0.4783,0.6957,0.4542
ea61ec34_seg049.wav,22,D,-19.9,D minor,0.8401,1.0,0.8401,0.8182,0.1818,0.6818,0.7273
ea61ec34_seg050.wav,27,D,-3.6,D minor,0.8965,0.9582,0.8965,0.8889,0.1111,0.5556,0.7635
ea61ec34_seg051.wav,26,C,-13.1,C major,0.8843,0.9433,0.8843,0.8846,0.1154,0.5769,0.7183
ea61ec34_seg052.wav,22,G,-30.9,C major,0.7635,0.8398,0.7635,0.7273,0.2727,0.7273,0.6472
ea61ec34_seg053.wav,28,G,-6.4,G major,0.9286,0.7958,0.9286,0.8929,0.1071,0.6786,0.7266
ea61ec34_seg054.wav,27,D,-10.1,D minor,0.8232,0.9738,0.8232,0.8148,0.1852,0.7407,0.6703
ea61ec34_seg055.wav,24,D,24.3,G major,0.5336,0.7132,0.5336,0.5417,0.4583,0.7917,0.5383
ea61ec34_seg056.wav,27,F#,25.4,G major,0.4831,0.6549,0.4831,0.4815,0.5185,0.7407,0.4285
ea61ec34_seg057.wav,26,A,-40.5,A minor,0.8707,0.8661,0.8707,0.8846,0.1154,0.7692,0.728
ea61ec34_seg058.wav,25,D,-13.0,D minor,0.9289,1.0,0.9289,0.92,0.08,0.56,0.7955
ea61ec34_seg059.wav,26,D,-2.9,D minor,0.9719,0.9719,0.9719,0.9615,0.0385,0.2692,0.8583
ea61ec34_seg060.wav,32,D,-1.6,D minor,0.9533,1.0,0.9533,0.9688,0.0312,0.2188,0.8945
ea61ec34_seg061.wav,29,F,-3.8,F major,0.8934,1.0,0.8934,0.8966,0.1034,0.3448,0.7985
ea61ec34_seg062.wav,24,F,-8.2,F major,0.9576,1.0,0.9576,0.9583,0.0417,0.4583,0.7993
ea61ec34_seg063.wav,26,G,-6.5,G minor,0.9229,1.0,0.9229,0.9615,0.0385,0.4615,0.8069
ea61ec34_seg064.wav,25,G,-3.3,C major,0.7977,0.9691,0.7977,0.84,0.16,0.48,0.7827
ea61ec34_seg065.wav,24,C,-3.3,C major,0.8631,0.9267,0.8631,0.875,0.125,0.5417,0.7654
ea61ec34_seg066.wav,41,F,9.2,F major,0.9434,1.0,0.9434,0.9512,0.0488,0.561,0.7541
ea61ec34_seg067.wav,48,C,4.0,C major,0.9045,1.0,0.9045,0.8958,0.1042,0.4375,0.7997
ea61ec34_seg068.wav,43,C,1.4,C major,0.8641,1.0,0.8641,0.814,0.186,0.4884,0.7761
ea61ec34_seg069.wav,43,F,8.2,F major,0.9056,1.0,0.9056,0.8837,0.1163,0.5814,0.7503
ea61ec34_seg070.wav,34,F,6.8,F major,0.8835,1.0,0.8835,0.8529,0.1471,0.5882,0.7497
ea61ec34_seg071.wav,33,F,9.5,F major,0.9338,1.0,0.9338,0.9091,0.0909,0.6364,0.7374
ea61ec34_seg072.wav,38,F,15.7,F major,0.9407,1.0,0.9407,0.9211,0.0789,0.6316,0.7422
ea61ec34_seg073.wav,50,F,26.5,F major,0.8132,1.0,0.8132,0.82,0.18,0.7,0.7678
f01f09f1_seg000.wav,33,B,30.9,B major,0.9337,0.9806,0.9337,0.9394,0.0606,0.7879,0.8657
f01f09f1_seg001.wav,30,E,33.9,E major,0.7291,0.9709,0.7291,0.7333,0.2667,0.7667,0.7224
f01f09f1_seg002.wav,30,E,32.0,E major,0.693,0.526,0.693,0.7,0.3,0.7333,0.6904
f01f09f1_seg003.wav,36,E,12.8,E major,0.8868,1.0,0.8868,0.8611,0.1389,0.5833,0.7237
f01f09f1_seg004.wav,32,E,0.6,E major,0.9329,1.0,0.9329,0.9062,0.0938,0.5,0.8101
f01f09f1_seg005.wav,29,E,3.1,E major,0.954,1.0,0.954,0.9655,0.0345,0.5172,0.8043
f01f09f1_seg006.wav,43,E,7.4,E major,0.9511,1.0,0.9511,0.9535,0.0465,0.6047,0.7601
f01f09f1_seg007.wav,46,E,24.9,E major,0.7802,0.5929,0.7802,0.7609,0.2391,0.6522,0.639
f01f09f1_seg008.wav,36,E,15.8,E major,0.926,1.0,0.926,0.9167,0.0833,0.5278,0.7612
f01f09f1_seg009.wav,25,E,28.9,E major,0.821,0.642,0.821,0.8,0.2,0.72,0.6837
f01f09f1_seg010.wav,31,E,29.8,E major,0.8705,0.8322,0.8705,0.8387,0.1613,0.7742,0.7593
f01f09f1_seg011.wav,31,E,27.0,E major,0.867,0.6991,0.867,0.8387,0.1613,0.6774,0.7321
f01f09f1_seg012.wav,25,C,36.2,C# minor,0.7512,0.3822,0.7512,0.76,0.24,0.76,0.6766
f01f09f1_seg013.wav,31,E,42.9,C# minor,0.7535,0.424,0.7535,0.7419,0.2581,0.8387,0.6413
f01f09f1_seg014.wav,33,C#,-35.6,C# minor,0.7091,1.0,0.7091,0.697,0.303,0.7576,0.6782
f01f09f1_seg015.wav,29,C#,-24.3,C# major,0.7597,0.6126,0.7597,0.7241,0.2759,0.7586,0.6253
f01f09f1_seg016.wav,28,E,7.3,E major,0.8078,1.0,0.8078,0.7857,0.2143,0.5714,0.7381
f01f09f1_seg017.wav,26,E,12.1,E major,0.9003,1.0,0.9003,0.8846,0.1154,0.5769,0.7628
f01f09f1_seg018.wav,21,E,32.9,E major,0.9696,1.0,0.9696,0.9524,0.0476,0.8095,0.7833
f01f09f1_seg019.wav,36,F#,4.0,C# minor,0.9116,1.0,0.9116,0.8889,0.1111,0.5556,0.7714
f01f09f1_seg020.wav,40,F#,16.9,C# minor,0.8838,1.0,0.8838,0.875,0.125,0.575,0.7831
f01f09f1_seg021.wav,31,F#,14.1,F# major,0.9568,0.7985,0.9568,0.9355,0.0645,0.5806,0.782
f01f09f1_seg022.wav,33,F#,16.3,C# minor,0.9009,1.0,0.9009,0.8788,0.1212,0.6364,0.7524
f01f09f1_seg023.wav,30,E,31.9,E major,0.9037,1.0,0.9037,0.9,0.1,0.8,0.8341
f01f09f1_seg024.wav,32,E,27.1,E major,0.917,1.0,0.917,0.9062,0.0938,0.7188,0.8178
f01f09f1_seg025.wav,33,E,29.3,E major,0.9188,1.0,0.9188,0.9091,0.0909,0.7273,0.8073
f01f09f1_seg026.wav,37,E,28.9,E major,0.9447,1.0,0.9447,0.9459,0.0541,0.7568,0.8356
f01f09f1_seg027.wav,27,E,27.3,C# minor,0.9163,0.9661,0.9163,0.9259,0.0741,0.7037,0.8116
f01f09f1_seg028.wav,26,E,27.7,C# minor,0.8581,0.9667,0.8581,0.8462,0.1538,0.7308,0.7798
f01f09f1_seg029.wav,36,E,21.5,C# minor,0.8696,1.0,0.8696,0.8889,0.1111,0.6111,0.7546
f01f09f1_seg030.wav,46,C#,21.1,C# minor,0.8571,1.0,0.8571,0.8696,0.1304,0.6957,0.75
f2f19c3c_seg000.wav,23,B,32.6,B minor,0.8134,0.8925,0.8134,0.7826,0.2174,0.8261,0.723
f2f19c3c_seg001.wav,20,D,34.4,D major,0.8481,0.9265,0.8481,0.8,0.2,0.95,0.7685
f2f19c3c_seg002.wav,20,D,32.8,D major,1.0,1.0,1.0,1.0,0.0,0.95,0.9781
f2f19c3c_seg003.wav,19,D,32.9,D major,1.0,1.0,1.0,1.0,0.0,0.9474,0.9528
f2f19c3c_seg004.wav,42,D,33.7,D major,1.0,1.0,1.0,1.0,0.0,0.9286,0.9414
f2f19c3c_seg005.wav,42,D,33.5,D major,0.9674,0.9674,0.9674,0.9524,0.0476,0.9048,0.8875
f2f19c3c_seg006.wav,45,D,33.8,A major,1.0,0.7916,1.0,1.0,0.0,0.9556,0.9297
f2f19c3c_seg007.wav,45,E,34.1,E minor,0.9849,0.9849,0.9849,0.9778,0.0222,0.9333,0.9125
f2f19c3c_seg008.wav,39,B,31.5,B minor,0.8798,0.9664,0.8798,0.8462,0.1538,0.8205,0.7798
f2f19c3c_seg009.wav,42,D,33.3,G major,0.9154,0.9861,0.9154,0.881,0.119,0.881,0.8528
f2f19c3c_seg010.wav,29,D,33.8,D major,0.9796,1.0,0.9796,0.9655,0.0345,0.9655,0.9496
f2f19c3c_seg011.wav,26,D,33.4,D major,0.9384,0.9615,0.9384,0.8846,0.1154,0.9615,0.8522
f2f19c3c_seg012.wav,27,D,35.7,G major,0.9623,0.8595,0.9623,0.9259,0.0741,0.9259,0.8299
f2f19c3c_seg013.wav,29,B,35.3,B minor,0.9688,1.0,0.9688,0.9655,0.0345,0.931,0.8693
f2f19c3c_seg014.wav,27,D,32.2,D major,0.975,0.975,0.975,0.963,0.037,0.9259,0.8993
f2f19c3c_seg015.wav,23,D,31.8,D major,1.0,1.0,1.0,1.0,0.0,0.9565,0.966
f2f19c3c_seg016.wav,31,B,34.0,B minor,0.9463,0.9717,0.9463,0.9355,0.0645,0.9355,0.8777
f2f19c3c_seg017.wav,24,B,35.0,B major,0.8614,0.6986,0.8614,0.7917,0.2083,0.9167,0.7188
f2f19c3c_seg018.wav,34,D,33.7,D major,0.9664,1.0,0.9664,0.9706,0.0294,0.8824,0.8945
f2f19c3c_seg019.wav,36,D,34.4,D major,1.0,1.0,1.0,1.0,0.0,0.9722,0.9504
f2f19c3c_seg020.wav,46,D,38.9,D major,0.9715,0.9715,0.9715,0.9783,0.0217,1.0,0.8636
f2f19c3c_seg021.wav,70,D,38.3,D major,0.9282,0.9462,0.9282,0.9286,0.0714,1.0,0.8225
f2f19c3c_seg022.wav,51,D,36.4,D major,0.9163,0.9363,0.9163,0.902,0.098,1.0,0.8354
f2f19c3c_seg023.wav,38,D,40.6,G minor,0.9557,0.6317,0.9557,0.9474,0.0526,0.9737,0.8174
f2f19c3c_seg024.wav,31,A,39.9,A major,0.9299,0.8697,0.9299,0.9032,0.0968,0.9677,0.8004
f2f19c3c_seg025.wav,27,A,45.0,A# major,0.9505,0.4296,0.9505,0.9259,0.0741,1.0,0.795
f2f19c3c_seg026.wav,40,A,40.5,B minor,0.9737,0.9737,0.9737,0.975,0.025,1.0,0.8527
f2f19c3c_seg027.wav,45,B,37.5,B minor,0.9692,0.9852,0.9692,0.9556,0.0444,0.9556,0.8452
f2f19c3c_seg028.wav,46,D,39.6,D minor,0.874,0.6855,0.874,0.913,0.087,0.9565,0.7894
f2f19c3c_seg029.wav,32,D#,-48.9,D# major,0.8925,0.7041,0.8925,0.875,0.125,0.9688,0.75
f2f19c3c_seg030.wav,26,D,46.4,D# major,0.9451,0.2915,0.9451,0.9231,0.0769,1.0,0.7784
f2f19c3c_seg031.wav,23,D,46.6,E minor,1.0,0.9591,1.0,1.0,0.0,1.0,0.848
f2f19c3c_seg032.wav,20,B,46.8,B major,0.9215,0.7331,0.9215,0.9,0.1,1.0,0.7866
f2f19c3c_seg033.wav,22,B,40.6,B minor,0.8233,0.8565,0.8233,0.8182,0.1818,1.0,0.743
f2f19c3c_seg034.wav,11,D,41.9,D major,1.0,1.0,1.0,1.0,0.0,1.0,0.8846
f2f19c3c_seg035.wav,15,D,43.0,D minor,0.9614,0.63,0.9614,0.9333,0.0667,1.0,0.8217
f2f19c3c_seg036.wav,21,D,43.2,D minor,0.9703,0.5892,0.9703,0.9524,0.0476,0.9524,0.8019
f2f19c3c_seg037.wav,16,D,45.7,D minor,0.9213,0.7124,0.9213,0.9375,0.0625,0.9375,0.7763
f2f19c3c_seg038.wav,20,D,44.2,D minor,1.0,0.8191,1.0,1.0,0.0,0.95,0.8366
f2f19c3c_seg039.wav,27,D,43.2,D minor,1.0,0.7435,1.0,1.0,0.0,0.963,0.8336
f2f19c3c_seg040.wav,34,D,40.5,G minor,0.9685,0.6189,0.9685,0.9706,0.0294,0.9706,0.8443
f2f19c3c_seg041.wav,38,D,38.9,D minor,0.982,0.8095,0.982,0.9737,0.0263,0.9474,0.8449
f2f19c3c_seg042.wav,43,A,37.4,D major,0.9443,0.9443,0.9443,0.9302,0.0698,0.907,0.8133
f2f19c3c_seg043.wav,36,B,35.2,B minor,0.9388,0.9388,0.9388,0.9167,0.0833,0.9722,0.8361
f2f19c3c_seg044.wav,42,B,36.0,B minor,0.868,0.939,0.868,0.8571,0.1429,0.9762,0.7656
f2f19c3c_seg045.wav,38,D,38.5,B minor,0.9198,0.9803,0.9198,0.9211,0.0789,0.9474,0.7921
f2f19c3c_seg046.wav,35,D,46.6,D minor,0.952,0.7864,0.952,0.9429,0.0571,1.0,0.7972
f2f19c3c_seg047.wav,31,D,43.0,D major,0.9108,0.9108,0.9108,0.9032,0.0968,1.0,0.7694
f2f19c3c_seg048.wav,27,B,39.4,B minor,0.9767,0.9767,0.9767,0.963,0.037,1.0,0.8572
f2f19c3c_seg049.wav,39,B,44.1,B minor,0.965,0.965,0.965,0.9487,0.0513,0.9744,0.8186
f2f19c3c_seg050.wav,31,B,42.5,G major,0.9596,0.8086,0.9596,0.9355,0.0645,1.0,0.8211
f2f19c3c_seg051.wav,30,D,45.2,G minor,0.9749,0.5289,0.9749,0.9667,0.0333,0.9667,0.8167
f2f19c3c_seg052.wav,32,B,44.7,C major,1.0,0.7206,1.0,1.0,0.0,1.0,0.8517
f2f19c3c_seg053.wav,31,B,46.0,C minor,0.8157,0.0508,0.8157,0.7742,0.2258,0.871,0.7151
f2f19c3c_seg054.wav,33,G,36.9,G major,0.8546,0.879,0.8546,0.8182,0.1818,0.9697,0.7648
f4566a78_seg000.wav,29,D,-11.4,D minor,0.8833,0.8833,0.8833,0.931,0.069,0.4483,0.7849
f4566a78_seg001.wav,33,F,-6.0,F major,1.0,1.0,1.0,1.0,0.0,0.303,0.8717
f4566a78_seg002.wav,37,C,-2.8,F major,0.9591,1.0,0.9591,0.9459,0.0541,0.5405,0.7904
f4566a78_seg003.wav,36,F,19.6,F major,0.7251,1.0,0.7251,0.7222,0.2778,0.6667,0.7095
f4566a78_seg004.wav,37,F,13.6,F major,0.8974,0.9801,0.8974,0.8919,0.1081,0.5676,0.7417
f4566a78_seg005.wav,34,C,0.3,F major,0.8271,0.8776,0.8271,0.7941,0.2059,0.4706,0.7382
f4566a78_seg006.wav,40,A,12.5,F major,0.8659,0.9153,0.8659,0.875,0.125,0.6,0.7396
f4566a78_seg007.wav,37,F,9.2,F major,0.9289,0.9829,0.9289,0.9189,0.0811,0.5135,0.7749
f4566a78_seg008.wav,40,C,11.0,C major,0.8082,0.9056,0.8082,0.8,0.2,0.575,0.6742
f4566a78_seg009.wav,46,G,-20.1,C major,0.8321,0.8124,0.8321,0.8478,0.1522,0.6739,0.6915
f4566a78_seg010.wav,39,G,-22.4,C major,0.8812,0.9731,0.8812,0.8718,0.1282,0.641,0.7536
f4566a78_seg011.wav,40,G,-23.2,C major,0.8506,1.0,0.8506,0.825,0.175,0.675,0.725
f4566a78_seg012.wav,41,F#,47.4,C major,0.5796,0.2407,0.5796,0.561,0.439,0.7317,0.5497
f4566a78_seg013.wav,40,C,-13.9,C major,0.9149,0.9604,0.9149,0.9,0.1,0.575,0.7667
f4566a78_seg014.wav,50,C,-7.2,C major,0.9017,0.9734,0.9017,0.9,0.1,0.54,0.7623
f4566a78_seg015.wav,44,C,-9.4,C major,0.8951,1.0,0.8951,0.8864,0.1136,0.5455,0.7555
f4566a78_seg016.wav,47,C,-12.9,C major,0.9505,0.9859,0.9505,0.9362,0.0638,0.5745,0.7664
f4566a78_seg017.wav,46,C,-14.5,C major,0.9624,0.9624,0.9624,0.9565,0.0435,0.5652,0.8007
f4566a78_seg018.wav,36,F,-5.1,F major,0.8402,0.966,0.8402,0.8611,0.1389,0.4444,0.8045
f4566a78_seg019.wav,33,F,-0.2,F major,0.7762,0.939,0.7762,0.7879,0.2121,0.5152,0.7575
f4566a78_seg020.wav,31,F,-0.1,F major,0.8282,0.9189,0.8282,0.8387,0.1613,0.4516,0.8063
f4566a78_seg021.wav,34,F,-5.5,F major,0.9407,1.0,0.9407,0.9412,0.0588,0.5,0.8057
f4566a78_seg022.wav,32,F,-23.0,F major,0.893,1.0,0.893,0.875,0.125,0.7188,0.7592
f4566a78_seg023.wav,42,G,-13.1,C major,0.8986,0.9829,0.8986,0.881,0.119,0.5714,0.7489
f4566a78_seg024.wav,37,C,-23.6,F major,0.9255,1.0,0.9255,0.9189,0.0811,0.6486,0.7796
f4566a78_seg025.wav,33,C,-31.4,C major,0.8884,0.9044,0.8884,0.8485,0.1515,0.8182,0.7736
f4566a78_seg026.wav,32,F,-14.7,F major,0.9705,1.0,0.9705,0.9688,0.0312,0.5625,0.7889
f4566a78_seg027.wav,26,G,4.2,C major,0.8204,0.9724,0.8204,0.8077,0.1923,0.5385,0.7334
f4566a78_seg028.wav,34,G,-39.8,C major,0.8653,0.9514,0.8653,0.8529,0.1471,0.7941,0.7255
f4566a78_seg029.wav,39,G,-37.6,C major,0.8953,0.9742,0.8953,0.8718,0.1282,0.8205,0.7635
f4566a78_seg030.wav,36,G,-35.9,C major,0.8767,0.9384,0.8767,0.8611,0.1389,0.8333,0.7679
f4566a78_seg031.wav,45,G,-28.7,C major,0.925,0.9667,0.925,0.9111,0.0889,0.7556,0.7957
f4566a78_seg032.wav,54,C,-24.1,C major,0.985,1.0,0.985,0.9815,0.0185,0.6852,0.8344
f4566a78_seg033.wav,47,C,-19.1,C major,0.9856,1.0,0.9856,0.9787,0.0213,0.5745,0.8146
f4566a78_seg034.wav,41,C,-22.5,C major,0.9458,0.98,0.9458,0.9268,0.0732,0.6585,0.7946
f4566a78_seg035.wav,35,C,-31.8,C major,0.9551,0.9793,0.9551,0.9429,0.0571,0.8,0.8592
f4566a78_seg036.wav,37,G,-9.1,C major,0.8633,1.0,0.8633,0.8649,0.1351,0.5405,0.7907
f4566a78_seg037.wav,42,C,-3.5,C major,0.8677,1.0,0.8677,0.881,0.119,0.5238,0.7808
f4566a78_seg038.wav,35,C,-20.2,C major,0.9353,1.0,0.9353,0.9143,0.0857,0.6,0.7915
f4566a78_seg039.wav,23,F,-12.0,F major,1.0,1.0,1.0,1.0,0.0,0.4348,0.8394
f4566a78_seg040.wav,21,F,-2.9,F major,0.9351,0.9677,0.9351,0.9048,0.0952,0.2381,0.8405
f4566a78_seg041.wav,37,F,5.2,F major,0.75,0.8904,0.75,0.7297,0.2703,0.4865,0.6886
f4566a78_seg042.wav,42,C,11.8,A minor,0.7855,0.9216,0.7855,0.7619,0.2381,0.6667,0.6212
f4566a78_seg043.wav,36,F,29.6,C major,0.5997,0.9246,0.5997,0.5833,0.4167,0.6944,0.5905
f4566a78_seg044.wav,32,A,1.4,A minor,0.8363,0.8825,0.8363,0.8125,0.1875,0.6562,0.6957
f4566a78_seg045.wav,35,F,-30.4,C major,0.8213,0.8673,0.8213,0.8286,0.1714,0.7429,0.6972
f4566a78_seg046.wav,41,C,-28.1,C major,0.7716,0.898,0.7716,0.7805,0.2195,0.7317,0.6603
f4566a78_seg047.wav,37,C,-9.0,C major,0.8791,0.9466,0.8791,0.8649,0.1351,0.5946,0.7637
f4566a78_seg048.wav,35,G,-1.3,G major,0.7776,0.7743,0.7776,0.8,0.2,0.5429,0.7282
f4566a78_seg049.wav,38,G,-27.5,C major,0.8541,0.9588,0.8541,0.8421,0.1579,0.7368,0.7452
f4566a78_seg050.wav,34,G,-26.9,C major,0.8372,0.9816,0.8372,0.8235,0.1765,0.7059,0.7473
f4566a78_seg051.wav,39,G,-33.9,C major,0.8376,0.9513,0.8376,0.8462,0.1538,0.7949,0.7786
f4566a78_seg052.wav,41,C,-16.0,C major,0.869,0.9185,0.869,0.878,0.122,0.6341,0.7787
f4566a78_seg053.wav,44,C,-12.6,C major,0.8838,0.9191,0.8838,0.8864,0.1136,0.5455,0.7434
f4566a78_seg054.wav,43,C,-15.3,C major,0.8203,0.9012,0.8203,0.814,0.186,0.6047,0.7197
f4566a78_seg055.wav,45,C,-26.9,C major,0.8408,0.9521,0.8408,0.8222,0.1778,0.6889,0.7319
f4566a78_seg056.wav,41,G,-45.7,C major,0.7497,0.9432,0.7497,0.7561,0.2439,0.7805,0.6403
f4566a78_seg057.wav,38,C,-28.2,C major,0.874,0.9303,0.874,0.8947,0.1053,0.6842,0.7716
f4566a78_seg058.wav,40,F,-20.4,F major,0.9779,0.95,0.9779,0.975,0.025,0.65,0.7488
f4566a78_seg059.wav,33,C,-23.9,C major,0.9505,0.8219,0.9505,0.9394,0.0606,0.7576,0.735
f4566a78_seg060.wav,29,C,-29.1,C major,0.9115,0.9612,0.9115,0.8966,0.1034,0.7241,0.7943
f4566a78_seg061.wav,32,F,-34.3,F major,0.8746,1.0,0.8746,0.875,0.125,0.8125,0.8152
f4566a78_seg062.wav,34,A,-26.2,F major,0.9704,0.9751,0.9704,0.9706,0.0294,0.7059,0.818
f4566a78_seg063.wav,34,G,-8.2,C major,0.7943,0.8141,0.7943,0.7941,0.2059,0.5882,0.745
f4566a78_seg064.wav,31,C,-16.6,C major,0.8274,0.8639,0.8274,0.8387,0.1613,0.6129,0.758
f4566a78_seg065.wav,32,F,-30.3,F major,0.9225,1.0,0.9225,0.9375,0.0625,0.75,0.8148
f4566a78_seg066.wav,25,G,-24.5,C major,0.9278,0.9185,0.9278,0.92,0.08,0.72,0.7813
f4566a78_seg067.wav,35,G,-34.5,C major,0.9764,0.9615,0.9764,0.9714,0.0286,0.8286,0.8466
f4566a78_seg068.wav,36,G,-33.2,C major,0.9751,1.0,0.9751,0.9722,0.0278,0.8333,0.828
f4566a78_seg069.wav,38,G,-29.8,G major,0.9557,0.6406,0.9557,0.9474,0.0526,0.8158,0.7967
f4566a78_seg070.wav,38,C,-35.3,C major,0.9156,0.9647,0.9156,0.8947,0.1053,0.8684,0.8228
f4566a78_seg071.wav,54,C,-36.0,C major,0.9736,0.9417,0.9736,0.963,0.037,0.9444,0.8845
f4566a78_seg072.wav,56,C,-34.7,C major,0.9761,0.9244,0.9761,0.9643,0.0357,0.9107,0.8973
f4566a78_seg073.wav,41,C,-32.1,C major,0.9649,0.9495,0.9649,0.9512,0.0488,0.8293,0.8835
f4566a78_seg074.wav,37,C,-34.3,C major,0.9596,1.0,0.9596,0.9459,0.0541,0.8378,0.8541
f4566a78_seg075.wav,37,C,-36.0,C major,1.0,1.0,1.0,1.0,0.0,0.8649,0.8692
f4566a78_seg076.wav,44,C,-32.8,C major,1.0,1.0,1.0,1.0,0.0,0.8409,0.8976
f5950693_seg000.wav,41,G,33.2,C major,0.9269,0.9269,0.9269,0.9268,0.0732,0.8293,0.8043
f5950693_seg001.wav,47,D,33.7,D minor,0.9395,0.9777,0.9395,0.9149,0.0851,0.8298,0.8133
f5950693_seg002.wav,43,D,36.3,D minor,0.8474,1.0,0.8474,0.814,0.186,0.907,0.7392
f5950693_seg003.wav,34,D,34.9,D minor,0.9212,1.0,0.9212,0.9118,0.0882,0.8824,0.8356
f5950693_seg004.wav,43,D,34.8,D minor,0.8943,1.0,0.8943,0.8605,0.1395,0.907,0.7857
f5950693_seg005.wav,44,D,27.3,D minor,0.92,1.0,0.92,0.8864,0.1136,0.75,0.7405
f5950693_seg006.wav,30,D,29.2,D minor,0.9399,0.9788,0.9399,0.9333,0.0667,0.7,0.7655
f5950693_seg007.wav,32,G,32.5,G major,0.8794,0.8937,0.8794,0.875,0.125,0.8125,0.7722
f5950693_seg008.wav,38,G,36.0,G major,0.9217,0.872,0.9217,0.9211,0.0789,0.8158,0.7832
f5950693_seg009.wav,41,C,29.6,C major,0.9818,0.9818,0.9818,0.9756,0.0244,0.7073,0.8076
f5950693_seg010.wav,38,G,23.9,C major,0.9803,0.9803,0.9803,0.9737,0.0263,0.6316,0.831
f5950693_seg011.wav,30,G,26.4,C major,1.0,1.0,1.0,1.0,0.0,0.7333,0.8787
f5950693_seg012.wav,45,D,24.4,D minor,0.9852,1.0,0.9852,0.9778,0.0222,0.6889,0.8372
f5950693_seg013.wav,46,D,22.5,D minor,0.9151,1.0,0.9151,0.8913,0.1087,0.6522,0.7721
f5950693_seg014.wav,49,D,22.3,D minor,0.8337,0.8913,0.8337,0.8163,0.1837,0.6735,0.6702
f5950693_seg015.wav,48,G,29.7,D minor,0.892,1.0,0.892,0.8958,0.1042,0.7292,0.7606
f5950693_seg016.wav,60,G,40.1,D minor,0.9338,1.0,0.9338,0.9167,0.0833,0.8,0.7738
f5950693_seg017.wav,50,G,31.7,D minor,0.975,1.0,0.975,0.98,0.02,0.82,0.8682
f5950693_seg018.wav,45,G,31.4,G major,0.9669,0.848,0.9669,0.9556,0.0444,0.8667,0.8692
f5950693_seg019.wav,36,G,27.8,G major,0.9588,0.8567,0.9588,0.9444,0.0556,0.7222,0.8166
f5950693_seg020.wav,37,G,31.3,C major,0.8998,1.0,0.8998,0.8919,0.1081,0.7838,0.7958
f5950693_seg021.wav,31,G,23.2,G minor,0.9057,1.0,0.9057,0.871,0.129,0.6774,0.7441
f5950693_seg022.wav,26,G,23.7,G minor,0.9535,1.0,0.9535,0.9615,0.0385,0.6923,0.8323
f5950693_seg023.wav,41,G,24.5,G major,0.9559,0.8438,0.9559,0.9512,0.0488,0.7317,0.814
f5950693_seg024.wav,57,G,24.9,G major,0.7454,0.6596,0.7454,0.7895,0.2105,0.7193,0.6899
f5950693_seg025.wav,53,D,21.6,B minor,0.6642,0.4527,0.6642,0.7358,0.2642,0.7547,0.642
f5950693_seg026.wav,43,D,32.3,D minor,0.8291,1.0,0.8291,0.8605,0.1395,0.7907,0.7564
f5950693_seg027.wav,51,D,32.3,D minor,0.9526,1.0,0.9526,0.9412,0.0588,0.8235,0.8572
f5950693_seg028.wav,42,D,34.8,D minor,0.9811,1.0,0.9811,0.9762,0.0238,0.8571,0.8609
f5950693_seg029.wav,35,G,37.3,G minor,0.9522,0.8501,0.9522,0.9429,0.0571,0.8286,0.8234
f5950693_seg030.wav,35,G,30.3,G minor,0.8603,0.8668,0.8603,0.8571,0.1429,0.7143,0.7332
f5950693_seg031.wav,35,C,34.0,G minor,0.8673,0.6753,0.8673,0.8857,0.1143,0.8,0.8015
f5950693_seg032.wav,44,A,39.4,F major,0.9825,0.8825,0.9825,0.9773,0.0227,0.9091,0.8359
f5950693_seg033.wav,50,D,38.1,D minor,0.988,0.9309,0.988,0.98,0.02,0.88,0.847
f5950693_seg034.wav,54,D,35.3,D minor,0.9256,0.9381,0.9256,0.9259,0.0741,0.8889,0.8254
f5950693_seg035.wav,48,D,33.9,D minor,0.936,1.0,0.936,0.9167,0.0833,0.9792,0.8921
f5950693_seg036.wav,45,D,28.8,D minor,0.9089,1.0,0.9089,0.8889,0.1111,0.8444,0.8154
f5950693_seg037.wav,26,D,15.8,D minor,0.7965,1.0,0.7965,0.8077,0.1923,0.6154,0.7051
f5950693_seg038.wav,33,D,-7.6,D minor,0.658,1.0,0.658,0.697,0.303,0.6364,0.609
f5950693_seg039.wav,39,D,32.3,D minor,0.972,1.0,0.972,0.9744,0.0256,0.7179,0.8257
f5950693_seg040.wav,37,D,29.3,D minor,0.9232,1.0,0.9232,0.9459,0.0541,0.7838,0.8578
